Team,Year,Sport,gold_medals,silver_medals,bronze_medals
Sweden,2004,Gymnastics,0,0,0
Sweden,2004,Equestrianism,0,1,0
Sweden,2004,Shooting,0,0,0
Sweden,2004,Football,0,0,0
Sweden,2004,Badminton,0,0,0
Sweden,2008,Diving,0,0,0
Sweden,2008,Archery,0,0,0
Sweden,2008,Table Tennis,0,0,0
Sweden,2008,Wrestling,0,0,0
Sweden,2008,Swimming,0,0,0
Sweden,2008,Canoeing,0,0,0
Sweden,2008,Equestrianism,0,1,0
Sweden,2008,Taekwondo,0,0,0
Sweden,2008,Shooting,0,0,0
Sweden,2008,Football,0,0,0
Sweden,2008,Badminton,0,0,0
Sweden,2008,Fencing,0,0,0
Sweden,2012,Diving,0,0,0
Sweden,2012,Archery,0,0,0
Sweden,2012,Table Tennis,0,0,0
Sweden,2012,Wrestling,0,0,2
Sweden,2012,Judo,0,0,0
Sweden,2012,Swimming,0,0,0
Sweden,2012,Canoeing,0,0,0
Sweden,2012,Gymnastics,0,0,0
Sweden,2012,Equestrianism,0,1,0
Sweden,2012,Taekwondo,0,0,0
Sweden,2012,Shooting,0,1,0
Sweden,2012,Football,0,0,0
Sweden,2012,Badminton,0,0,0
Sweden,2016,Archery,0,0,0
Sweden,2016,Table Tennis,0,0,0
Sweden,2016,Wrestling,0,0,2
Sweden,2016,Judo,0,0,0
Sweden,2016,Swimming,1,1,1
Sweden,2016,Weightlifting,0,0,0
Sweden,2016,Canoeing,0,0,0
Sweden,2016,Gymnastics,0,0,0
Sweden,2016,Equestrianism,0,1,0
Sweden,2016,Taekwondo,0,0,0
Sweden,2016,Shooting,0,1,0
Sweden,2016,Football,0,1,0
Sweden,2016,Badminton,0,0,0
Sweden,2020,Diving,0,0,0
Sweden,2020,Archery,0,0,0
Sweden,2020,Table Tennis,0,0,0
Sweden,2020,Wrestling,0,0,0
Sweden,2020,Judo,0,0,0
Sweden,2020,Swimming,0,1,0
Sweden,2020,Weightlifting,0,0,0
Sweden,2020,Canoeing,0,0,0
Sweden,2020,Gymnastics,0,0,0
Sweden,2020,Equestrianism,1,1,0
Sweden,2020,Shooting,0,0,0
Sweden,2020,Football,0,1,0
Sweden,2020,Badminton,0,0,0
Sweden,2024,Diving,0,0,0
Sweden,2024,Table Tennis,0,2,0
Sweden,2024,Wrestling,0,0,0
Sweden,2024,Judo,0,0,1
Sweden,2024,Swimming,2,0,0
Sweden,2024,Canoeing,0,0,0
Sweden,2024,Equestrianism,0,0,0
Sweden,2024,Shooting,0,1,0
Switzerland,1896,Gymnastics,1,2,0
Switzerland,1896,Shooting,0,0,0
Switzerland,1900,Gymnastics,0,0,0
Switzerland,1900,Shooting,5,1,1
Switzerland,1900,Fencing,0,0,0
Switzerland,1904,Wrestling,0,0,1
Switzerland,1904,Gymnastics,1,0,1
Switzerland,1920,Diving,0,0,0
Switzerland,1920,Wrestling,1,1,0
Switzerland,1920,Swimming,0,0,0
Switzerland,1920,Weightlifting,0,1,1
Switzerland,1920,Shooting,0,0,5
Switzerland,1920,Fencing,0,0,0
Switzerland,1920,Water Polo,0,0,0
Switzerland,1924,Diving,0,0,0
Switzerland,1924,Wrestling,2,1,2
Switzerland,1924,Swimming,0,0,0
Switzerland,1924,Weightlifting,0,1,1
Switzerland,1924,Gymnastics,2,2,3
Switzerland,1924,Equestrianism,1,1,0
Switzerland,1924,Shooting,0,0,1
Switzerland,1924,Football,0,1,0
Switzerland,1924,Fencing,0,0,0
Switzerland,1924,Water Polo,0,0,0
Switzerland,1928,Diving,0,0,0
Switzerland,1928,Wrestling,1,1,1
Switzerland,1928,Swimming,0,0,0
Switzerland,1928,Weightlifting,0,0,0
Switzerland,1928,Gymnastics,5,2,2
Switzerland,1928,Equestrianism,0,0,1
Switzerland,1928,Football,0,0,0
Switzerland,1928,Fencing,0,0,0
Switzerland,1928,Water Polo,0,0,0
Switzerland,1932,Gymnastics,0,1,0
Switzerland,1932,Fencing,0,0,0
Switzerland,1936,Diving,0,0,0
Switzerland,1936,Basketball,0,0,0
Switzerland,1936,Wrestling,0,0,0
Switzerland,1936,Swimming,0,0,0
Switzerland,1936,Weightlifting,0,0,0
Switzerland,1936,Canoeing,0,0,0
Switzerland,1936,Gymnastics,1,6,2
Switzerland,1936,Equestrianism,0,0,0
Switzerland,1936,Fencing,0,0,0
Switzerland,1936,Water Polo,0,0,0
Switzerland,1948,Diving,0,0,0
Switzerland,1948,Basketball,0,0,0
Switzerland,1948,Wrestling,0,1,2
Switzerland,1948,Swimming,0,0,0
Switzerland,1948,Weightlifting,0,0,0
Switzerland,1948,Canoeing,0,0,0
Switzerland,1948,Gymnastics,3,4,1
Switzerland,1948,Equestrianism,1,0,0
Switzerland,1948,Shooting,1,1,0
Switzerland,1948,Fencing,0,1,0
Switzerland,1948,Water Polo,0,0,0
Switzerland,1952,Diving,0,0,0
Switzerland,1952,Basketball,0,0,0
Switzerland,1952,Wrestling,0,0,0
Switzerland,1952,Swimming,0,0,0
Switzerland,1952,Weightlifting,0,0,0
Switzerland,1952,Canoeing,0,0,0
Switzerland,1952,Gymnastics,2,2,3
Switzerland,1952,Equestrianism,0,1,0
Switzerland,1952,Shooting,0,1,0
Switzerland,1952,Fencing,0,0,2
Switzerland,1956,Equestrianism,0,0,1
Switzerland,1960,Diving,0,0,0
Switzerland,1960,Wrestling,0,0,0
Switzerland,1960,Swimming,0,0,0
Switzerland,1960,Weightlifting,0,0,0
Switzerland,1960,Canoeing,0,0,0
Switzerland,1960,Gymnastics,0,0,0
Switzerland,1960,Equestrianism,0,2,1
Switzerland,1960,Shooting,0,1,0
Switzerland,1960,Fencing,0,0,0
Switzerland,1964,Wrestling,0,0,0
Switzerland,1964,Judo,0,1,0
Switzerland,1964,Swimming,0,0,0
Switzerland,1964,Weightlifting,0,0,0
Switzerland,1964,Gymnastics,0,0,0
Switzerland,1964,Equestrianism,1,1,0
Switzerland,1964,Shooting,0,0,0
Switzerland,1964,Fencing,0,0,0
Switzerland,1968,Wrestling,0,0,0
Switzerland,1968,Swimming,0,0,0
Switzerland,1968,Gymnastics,0,0,0
Switzerland,1968,Equestrianism,0,0,1
Switzerland,1968,Shooting,0,0,1
Switzerland,1968,Fencing,0,0,0
Switzerland,1972,Diving,0,0,0
Switzerland,1972,Archery,0,0,0
Switzerland,1972,Wrestling,0,0,0
Switzerland,1972,Judo,0,0,0
Switzerland,1972,Swimming,0,0,0
Switzerland,1972,Weightlifting,0,0,0
Switzerland,1972,Canoeing,0,0,0
Switzerland,1972,Gymnastics,0,0,0
Switzerland,1972,Equestrianism,0,0,0
Switzerland,1972,Shooting,0,0,0
Switzerland,1972,Fencing,0,1,0
Switzerland,1976,Judo,0,0,1
Switzerland,1976,Swimming,0,0,0
Switzerland,1976,Weightlifting,0,0,0
Switzerland,1976,Gymnastics,0,0,0
Switzerland,1976,Equestrianism,1,1,0
Switzerland,1976,Shooting,0,0,0
Switzerland,1976,Fencing,0,0,1
Switzerland,1980,Archery,0,0,0
Switzerland,1980,Wrestling,0,0,0
Switzerland,1980,Judo,1,0,0
Switzerland,1980,Swimming,0,0,0
Switzerland,1980,Canoeing,0,0,0
Switzerland,1984,Archery,0,0,0
Switzerland,1984,Wrestling,0,0,1
Switzerland,1984,Judo,0,0,0
Switzerland,1984,Swimming,0,0,1
Switzerland,1984,Weightlifting,0,0,0
Switzerland,1984,Canoeing,0,0,0
Switzerland,1984,Gymnastics,0,0,0
Switzerland,1984,Equestrianism,0,1,2
Switzerland,1984,Shooting,0,1,0
Switzerland,1984,Fencing,0,0,0
Switzerland,1988,Diving,0,0,0
Switzerland,1988,Archery,0,0,0
Switzerland,1988,Wrestling,0,0,0
Switzerland,1988,Judo,0,0,0
Switzerland,1988,Swimming,0,0,0
Switzerland,1988,Canoeing,0,0,0
Switzerland,1988,Gymnastics,0,0,0
Switzerland,1988,Equestrianism,0,1,1
Switzerland,1988,Shooting,0,0,0
Switzerland,1988,Fencing,0,0,0
Switzerland,1992,Diving,0,0,0
Switzerland,1992,Wrestling,0,0,0
Switzerland,1992,Judo,0,0,0
Switzerland,1992,Swimming,0,0,0
Switzerland,1992,Canoeing,0,0,0
Switzerland,1992,Gymnastics,0,0,0
Switzerland,1992,Equestrianism,0,0,0
Switzerland,1992,Shooting,0,0,0
Switzerland,1992,Badminton,0,0,0
Switzerland,1992,Fencing,0,0,0
Switzerland,1996,Table Tennis,0,0,0
Switzerland,1996,Wrestling,0,0,0
Switzerland,1996,Judo,0,0,0
Switzerland,1996,Swimming,0,0,0
Switzerland,1996,Canoeing,0,1,0
Switzerland,1996,Gymnastics,1,0,0
Switzerland,1996,Equestrianism,0,1,0
Switzerland,1996,Shooting,0,0,0
Switzerland,1996,Badminton,0,0,0
Switzerland,1996,Fencing,0,0,0
Switzerland,2000,Diving,0,0,0
Switzerland,2000,Wrestling,0,0,0
Switzerland,2000,Judo,0,0,0
Switzerland,2000,Swimming,0,0,0
Switzerland,2000,Canoeing,0,0,0
Switzerland,2000,Gymnastics,0,0,0
Switzerland,2000,Equestrianism,0,1,0
Switzerland,2000,Shooting,0,1,0
Switzerland,2000,Fencing,0,2,0
Switzerland,2004,Diving,0,0,0
Switzerland,2004,Wrestling,0,0,0
Switzerland,2004,Judo,0,0,0
Switzerland,2004,Swimming,0,0,0
Switzerland,2004,Canoeing,0,0,0
Switzerland,2004,Gymnastics,0,0,0
Switzerland,2004,Equestrianism,0,0,0
Switzerland,2004,Shooting,0,0,0
Switzerland,2004,Fencing,1,0,0
Switzerland,2008,Archery,0,0,0
Switzerland,2008,Wrestling,0,0,0
Switzerland,2008,Judo,0,0,1
Switzerland,2008,Swimming,0,0,0
Switzerland,2008,Canoeing,0,0,0
Switzerland,2008,Gymnastics,0,0,0
Switzerland,2008,Equestrianism,0,0,1
Switzerland,2008,Taekwondo,0,0,0
Switzerland,2008,Shooting,0,0,0
Switzerland,2008,Badminton,0,0,0
Switzerland,2008,Fencing,0,0,0
Switzerland,2012,Archery,0,0,0
Switzerland,2012,Wrestling,0,0,0
Switzerland,2012,Judo,0,0,0
Switzerland,2012,Swimming,0,0,0
Switzerland,2012,Canoeing,0,0,0
Switzerland,2012,Gymnastics,0,0,0
Switzerland,2012,Equestrianism,1,0,0
Switzerland,2012,Shooting,0,0,0
Switzerland,2012,Football,0,0,0
Switzerland,2012,Badminton,0,0,0
Switzerland,2012,Fencing,0,0,0
Switzerland,2016,Judo,0,0,0
Switzerland,2016,Swimming,0,0,0
Switzerland,2016,Canoeing,0,0,0
Switzerland,2016,Gymnastics,0,0,1
Switzerland,2016,Equestrianism,0,0,0
Switzerland,2016,Shooting,0,0,1
Switzerland,2016,Badminton,0,0,0
Switzerland,2016,Fencing,0,0,0
Switzerland,2020,Diving,0,0,0
Switzerland,2020,Table Tennis,0,0,0
Switzerland,2020,Wrestling,0,0,0
Switzerland,2020,Judo,0,0,0
Switzerland,2020,Swimming,0,0,2
Switzerland,2020,Canoeing,0,0,0
Switzerland,2020,Gymnastics,0,0,0
Switzerland,2020,Equestrianism,0,0,0
Switzerland,2020,Shooting,1,0,1
Switzerland,2020,Badminton,0,0,0
Switzerland,2020,Fencing,0,0,0
Switzerland,2024,Judo,0,0,0
Switzerland,2024,Swimming,0,0,1
Switzerland,2024,Canoeing,0,0,0
Switzerland,2024,Gymnastics,0,0,0
Switzerland,2024,Equestrianism,0,1,0
Switzerland,2024,Shooting,1,0,1
Switzerland,2024,Badminton,0,0,0
Switzerland,2024,Fencing,0,0,0
Syria,1948,Diving,0,0,0
Syria,1968,Wrestling,0,0,0
Syria,1972,Wrestling,0,0,0
Syria,1972,Shooting,0,0,0
Syria,1980,Wrestling,0,0,0
Syria,1980,Judo,0,0,0
Syria,1980,Weightlifting,0,0,0
Syria,1980,Shooting,0,0,0
Syria,1980,Football,0,0,0
Syria,1984,Diving,0,0,0
Syria,1984,Wrestling,0,1,0
Syria,1984,Weightlifting,0,0,0
Syria,1984,Shooting,0,0,0
Syria,1988,Wrestling,0,0,0
Syria,1988,Weightlifting,0,0,0
Syria,1992,Wrestling,0,0,0
Syria,1992,Swimming,0,0,0
Syria,1992,Shooting,0,0,0
Syria,1996,Wrestling,0,0,0
Syria,1996,Swimming,0,0,0
Syria,1996,Weightlifting,0,0,0
Syria,2000,Swimming,0,0,0
Syria,2000,Shooting,0,0,0
Syria,2004,Judo,0,0,0
Syria,2004,Swimming,0,0,0
Syria,2004,Shooting,0,0,0
Syria,2008,Swimming,0,0,0
Syria,2008,Weightlifting,0,0,0
Syria,2008,Shooting,0,0,0
Syria,2012,Swimming,0,0,0
Syria,2012,Weightlifting,0,0,0
Syria,2012,Equestrianism,0,0,0
Syria,2012,Shooting,0,0,0
Syria,2016,Table Tennis,0,0,0
Syria,2016,Judo,0,0,0
Syria,2016,Swimming,0,0,0
Syria,2016,Weightlifting,0,0,0
Syria,2020,Table Tennis,0,0,0
Syria,2020,Swimming,0,0,0
Syria,2020,Weightlifting,0,0,1
Syria,2020,Equestrianism,0,0,0
Syria,2024,Judo,0,0,0
Syria,2024,Swimming,0,0,0
Syria,2024,Weightlifting,0,0,0
Syria,2024,Gymnastics,0,0,0
Syria,2024,Equestrianism,0,0,0
São Tomé and Príncipe,2020,Canoeing,0,0,0
Tajikistan,1996,Diving,0,0,0
Tajikistan,1996,Wrestling,0,0,0
Tajikistan,1996,Judo,0,0,0
Tajikistan,2000,Swimming,0,0,0
Tajikistan,2004,Archery,0,0,0
Tajikistan,2004,Wrestling,0,0,0
Tajikistan,2004,Shooting,0,0,0
Tajikistan,2008,Archery,0,0,0
Tajikistan,2008,Wrestling,0,1,0
Tajikistan,2008,Judo,0,0,1
Tajikistan,2008,Swimming,0,0,0
Tajikistan,2008,Weightlifting,0,0,0
Tajikistan,2008,Shooting,0,0,0
Tajikistan,2012,Wrestling,0,0,0
Tajikistan,2012,Judo,0,0,0
Tajikistan,2012,Swimming,0,0,0
Tajikistan,2012,Taekwondo,0,0,0
Tajikistan,2012,Shooting,0,0,0
Tajikistan,2016,Judo,0,0,0
Tajikistan,2016,Swimming,0,0,0
Tajikistan,2020,Judo,0,0,0
Tajikistan,2020,Swimming,0,0,0
Tajikistan,2024,Wrestling,0,0,0
Tajikistan,2024,Judo,0,0,2
Tajikistan,2024,Swimming,0,0,0
Tajikistan,2024,Taekwondo,0,0,0
Tanzania,2008,Swimming,0,0,0
Tanzania,2012,Swimming,0,0,0
Tanzania,2016,Judo,0,0,0
Tanzania,2016,Swimming,0,0,0
Tanzania,2024,Judo,0,0,0
Tanzania,2024,Swimming,0,0,0
Thailand,1956,Basketball,0,0,0
Thailand,1956,Football,0,0,0
Thailand,1960,Shooting,0,0,0
Thailand,1964,Judo,0,0,0
Thailand,1964,Swimming,0,0,0
Thailand,1964,Weightlifting,0,0,0
Thailand,1964,Shooting,0,0,0
Thailand,1968,Weightlifting,0,0,0
Thailand,1968,Shooting,0,0,0
Thailand,1968,Football,0,0,0
Thailand,1972,Judo,0,0,0
Thailand,1972,Weightlifting,0,0,0
Thailand,1972,Shooting,0,0,0
Thailand,1976,Diving,0,0,0
Thailand,1976,Archery,0,0,0
Thailand,1976,Judo,0,0,0
Thailand,1976,Swimming,0,0,0
Thailand,1976,Weightlifting,0,0,0
Thailand,1976,Shooting,0,0,0
Thailand,1976,Fencing,0,0,0
Thailand,1984,Archery,0,0,0
Thailand,1984,Shooting,0,0,0
Thailand,1988,Shooting,0,0,0
Thailand,1992,Judo,0,0,0
Thailand,1992,Swimming,0,0,0
Thailand,1992,Weightlifting,0,0,0
Thailand,1992,Shooting,0,0,0
Thailand,1992,Badminton,0,0,0
Thailand,1996,Diving,0,0,0
Thailand,1996,Judo,0,0,0
Thailand,1996,Swimming,0,0,0
Thailand,1996,Weightlifting,0,0,0
Thailand,1996,Shooting,0,0,0
Thailand,1996,Badminton,0,0,0
Thailand,2000,Diving,0,0,0
Thailand,2000,Table Tennis,0,0,0
Thailand,2000,Swimming,0,0,0
Thailand,2000,Weightlifting,0,0,1
Thailand,2000,Shooting,0,0,0
Thailand,2000,Badminton,0,0,0
Thailand,2004,Table Tennis,0,0,0
Thailand,2004,Swimming,0,0,0
Thailand,2004,Weightlifting,2,0,2
Thailand,2004,Equestrianism,0,0,0
Thailand,2004,Taekwondo,0,0,1
Thailand,2004,Shooting,0,0,0
Thailand,2004,Badminton,0,0,0
Thailand,2004,Fencing,0,0,0
Thailand,2008,Table Tennis,0,0,0
Thailand,2008,Swimming,0,0,0
Thailand,2008,Weightlifting,1,0,0
Thailand,2008,Taekwondo,0,1,0
Thailand,2008,Shooting,0,0,0
Thailand,2008,Badminton,0,0,0
Thailand,2008,Fencing,0,0,0
Thailand,2012,Archery,0,0,0
Thailand,2012,Table Tennis,0,0,0
Thailand,2012,Judo,0,0,0
Thailand,2012,Swimming,0,0,0
Thailand,2012,Weightlifting,0,1,0
Thailand,2012,Canoeing,0,0,0
Thailand,2012,Equestrianism,0,0,0
Thailand,2012,Taekwondo,0,0,1
Thailand,2012,Shooting,0,0,0
Thailand,2012,Badminton,0,0,0
Thailand,2016,Archery,0,0,0
Thailand,2016,Table Tennis,0,0,0
Thailand,2016,Judo,0,0,0
Thailand,2016,Swimming,0,0,0
Thailand,2016,Weightlifting,2,1,1
Thailand,2016,Taekwondo,0,1,1
Thailand,2016,Shooting,0,0,0
Thailand,2016,Badminton,0,0,0
Thailand,2020,Table Tennis,0,0,0
Thailand,2020,Judo,0,0,0
Thailand,2020,Swimming,0,0,0
Thailand,2020,Canoeing,0,0,0
Thailand,2020,Equestrianism,0,0,0
Thailand,2020,Taekwondo,1,0,0
Thailand,2020,Shooting,0,0,0
Thailand,2020,Badminton,0,0,0
Thailand,2024,Table Tennis,0,0,0
Thailand,2024,Judo,0,0,0
Thailand,2024,Swimming,0,0,0
Thailand,2024,Weightlifting,0,2,1
Thailand,2024,Equestrianism,0,0,0
Thailand,2024,Taekwondo,1,0,0
Thailand,2024,Shooting,0,0,0
Thailand,2024,Badminton,0,1,0
The Gambia,2020,Judo,0,0,0
The Gambia,2020,Swimming,0,0,0
Timor,2024,Swimming,0,0,0
Timor,2024,Taekwondo,0,0,0
Togo,2000,Judo,0,0,0
Togo,2004,Canoeing,0,0,0
Togo,2008,Judo,0,0,0
Togo,2008,Canoeing,0,0,1
Togo,2012,Table Tennis,0,0,0
Togo,2012,Judo,0,0,0
Togo,2012,Swimming,0,0,0
Togo,2012,Canoeing,0,0,0
Togo,2016,Swimming,0,0,0
Togo,2020,Table Tennis,0,0,0
Togo,2020,Swimming,0,0,0
Togo,2024,Swimming,0,0,0
Tonga,1992,Weightlifting,0,0,0
Tonga,1996,Weightlifting,0,0,0
Tonga,2000,Weightlifting,0,0,0
Tonga,2004,Archery,0,0,0
Tonga,2004,Judo,0,0,0
Tonga,2008,Weightlifting,0,0,0
Tonga,2012,Swimming,0,0,0
Tonga,2016,Archery,0,0,0
Tonga,2016,Swimming,0,0,0
Tonga,2016,Taekwondo,0,0,0
Tonga,2020,Swimming,0,0,0
Tonga,2020,Weightlifting,0,0,0
Tonga,2020,Taekwondo,0,0,0
Tonga,2024,Swimming,0,0,0
Trinidad and Tobago,1948,Weightlifting,0,1,0
Trinidad and Tobago,1952,Weightlifting,0,0,2
Trinidad and Tobago,1956,Weightlifting,0,0,0
Trinidad and Tobago,1964,Weightlifting,0,0,0
Trinidad and Tobago,1968,Swimming,0,0,0
Trinidad and Tobago,1968,Weightlifting,0,0,0
Trinidad and Tobago,1968,Shooting,0,0,0
Trinidad and Tobago,1972,Swimming,0,0,0
Trinidad and Tobago,1976,Shooting,0,0,0
Trinidad and Tobago,1984,Swimming,0,0,0
Trinidad and Tobago,1988,Swimming,0,0,0
Trinidad and Tobago,1996,Table Tennis,0,0,0
Trinidad and Tobago,1996,Swimming,0,0,0
Trinidad and Tobago,1996,Badminton,0,0,0
Trinidad and Tobago,2000,Swimming,0,0,0
Trinidad and Tobago,2000,Taekwondo,0,0,0
Trinidad and Tobago,2004,Swimming,0,0,1
Trinidad and Tobago,2004,Taekwondo,0,0,0
Trinidad and Tobago,2004,Shooting,0,0,0
Trinidad and Tobago,2008,Table Tennis,0,0,0
Trinidad and Tobago,2008,Swimming,0,0,0
Trinidad and Tobago,2008,Shooting,0,0,0
Trinidad and Tobago,2012,Swimming,0,0,0
Trinidad and Tobago,2012,Shooting,0,0,0
Trinidad and Tobago,2016,Judo,0,0,0
Trinidad and Tobago,2016,Swimming,0,0,0
Trinidad and Tobago,2016,Gymnastics,0,0,0
Trinidad and Tobago,2020,Judo,0,0,0
Trinidad and Tobago,2020,Swimming,0,0,0
Trinidad and Tobago,2024,Swimming,0,0,0
Tritons Lillois,1900,Swimming,0,1,0
Tritons Lillois,1900,Water Polo,0,0,0
Tunisia,1960,Shooting,0,0,0
Tunisia,1960,Football,0,0,0
Tunisia,1960,Fencing,0,0,0
Tunisia,1964,Judo,0,0,0
Tunisia,1972,Wrestling,0,0,0
Tunisia,1976,Swimming,0,0,0
Tunisia,1984,Judo,0,0,0
Tunisia,1984,Swimming,0,0,0
Tunisia,1984,Weightlifting,0,0,0
Tunisia,1988,Table Tennis,0,0,0
Tunisia,1988,Wrestling,0,0,0
Tunisia,1988,Swimming,0,0,0
Tunisia,1988,Football,0,0,0
Tunisia,1992,Table Tennis,0,0,0
Tunisia,1992,Wrestling,0,0,0
Tunisia,1992,Judo,0,0,0
Tunisia,1992,Weightlifting,0,0,0
Tunisia,1996,Table Tennis,0,0,0
Tunisia,1996,Wrestling,0,0,0
Tunisia,1996,Judo,0,0,0
Tunisia,1996,Football,0,0,0
Tunisia,1996,Fencing,0,0,0
Tunisia,2000,Table Tennis,0,0,0
Tunisia,2000,Wrestling,0,0,0
Tunisia,2000,Judo,0,0,0
Tunisia,2000,Swimming,0,0,0
Tunisia,2000,Weightlifting,0,0,0
Tunisia,2000,Fencing,0,0,0
Tunisia,2004,Table Tennis,0,0,0
Tunisia,2004,Wrestling,0,0,0
Tunisia,2004,Judo,0,0,0
Tunisia,2004,Swimming,0,0,0
Tunisia,2004,Weightlifting,0,0,0
Tunisia,2004,Gymnastics,0,0,0
Tunisia,2004,Taekwondo,0,0,0
Tunisia,2004,Football,0,0,0
Tunisia,2004,Fencing,0,0,0
Tunisia,2008,Wrestling,0,0,0
Tunisia,2008,Judo,0,0,0
Tunisia,2008,Swimming,1,0,0
Tunisia,2008,Weightlifting,0,0,0
Tunisia,2008,Taekwondo,0,0,0
Tunisia,2008,Fencing,0,0,0
Tunisia,2012,Basketball,0,0,0
Tunisia,2012,Wrestling,0,0,0
Tunisia,2012,Judo,0,0,0
Tunisia,2012,Swimming,1,0,1
Tunisia,2012,Weightlifting,0,0,0
Tunisia,2012,Canoeing,0,0,0
Tunisia,2012,Gymnastics,0,0,0
Tunisia,2012,Taekwondo,0,0,0
Tunisia,2012,Shooting,0,0,0
Tunisia,2012,Fencing,0,0,0
Tunisia,2016,Table Tennis,0,0,0
Tunisia,2016,Wrestling,0,0,1
Tunisia,2016,Judo,0,0,0
Tunisia,2016,Swimming,0,0,0
Tunisia,2016,Weightlifting,0,0,0
Tunisia,2016,Canoeing,0,0,0
Tunisia,2016,Taekwondo,0,0,1
Tunisia,2016,Shooting,0,0,0
Tunisia,2016,Fencing,0,0,1
Tunisia,2020,Archery,0,0,0
Tunisia,2020,Table Tennis,0,0,0
Tunisia,2020,Wrestling,0,0,0
Tunisia,2020,Judo,0,0,0
Tunisia,2020,Swimming,1,0,0
Tunisia,2020,Weightlifting,0,0,0
Tunisia,2020,Canoeing,0,0,0
Tunisia,2020,Taekwondo,0,1,0
Tunisia,2020,Shooting,0,0,0
Tunisia,2020,Fencing,0,0,0
Tunisia,2024,Archery,0,0,0
Tunisia,2024,Wrestling,0,0,0
Tunisia,2024,Judo,0,0,0
Tunisia,2024,Swimming,0,0,0
Tunisia,2024,Weightlifting,0,0,0
Tunisia,2024,Canoeing,0,0,0
Tunisia,2024,Taekwondo,1,0,1
Tunisia,2024,Shooting,0,0,0
Tunisia,2024,Fencing,0,1,0
Turkey,1924,Wrestling,0,0,0
Turkey,1924,Weightlifting,0,0,0
Turkey,1924,Football,0,0,0
Turkey,1924,Fencing,0,0,0
Turkey,1928,Wrestling,0,0,0
Turkey,1928,Weightlifting,0,0,0
Turkey,1928,Football,0,0,0
Turkey,1928,Fencing,0,0,0
Turkey,1936,Basketball,0,0,0
Turkey,1936,Wrestling,1,0,1
Turkey,1936,Equestrianism,0,0,0
Turkey,1936,Football,0,0,0
Turkey,1936,Fencing,0,0,0
Turkey,1948,Wrestling,6,4,1
Turkey,1948,Equestrianism,0,0,0
Turkey,1948,Football,0,0,0
Turkey,1948,Fencing,0,0,0
Turkey,1952,Basketball,0,0,0
Turkey,1952,Wrestling,2,0,1
Turkey,1952,Football,0,0,0
Turkey,1956,Wrestling,3,2,2
Turkey,1956,Equestrianism,0,0,0
Turkey,1960,Wrestling,7,2,0
Turkey,1960,Swimming,0,0,0
Turkey,1960,Equestrianism,0,0,0
Turkey,1960,Football,0,0,0
Turkey,1964,Wrestling,2,3,1
Turkey,1964,Weightlifting,0,0,0
Turkey,1968,Wrestling,2,0,0
Turkey,1968,Shooting,0,0,0
Turkey,1972,Wrestling,0,1,0
Turkey,1972,Swimming,0,0,0
Turkey,1972,Weightlifting,0,0,0
Turkey,1972,Shooting,0,0,0
Turkey,1972,Fencing,0,0,0
Turkey,1976,Diving,0,0,0
Turkey,1976,Wrestling,0,0,0
Turkey,1976,Judo,0,0,0
Turkey,1976,Weightlifting,0,0,0
Turkey,1976,Shooting,0,0,0
Turkey,1984,Archery,0,0,0
Turkey,1984,Wrestling,0,0,1
Turkey,1984,Judo,0,0,0
Turkey,1984,Swimming,0,0,0
Turkey,1984,Weightlifting,0,0,0
Turkey,1984,Shooting,0,0,0
Turkey,1984,Fencing,0,0,0
Turkey,1988,Archery,0,0,0
Turkey,1988,Wrestling,0,1,0
Turkey,1988,Judo,0,0,0
Turkey,1988,Swimming,0,0,0
Turkey,1988,Weightlifting,1,0,0
Turkey,1988,Shooting,0,0,0
Turkey,1992,Archery,0,0,0
Turkey,1992,Wrestling,1,2,1
Turkey,1992,Judo,0,0,1
Turkey,1992,Swimming,0,0,0
Turkey,1992,Weightlifting,1,0,0
Turkey,1992,Shooting,0,0,0
Turkey,1996,Archery,0,0,0
Turkey,1996,Wrestling,2,0,1
Turkey,1996,Judo,0,0,0
Turkey,1996,Swimming,0,0,0
Turkey,1996,Weightlifting,2,0,0
Turkey,1996,Shooting,0,0,0
Turkey,2000,Archery,0,0,0
Turkey,2000,Wrestling,1,0,1
Turkey,2000,Judo,1,0,0
Turkey,2000,Swimming,0,0,0
Turkey,2000,Weightlifting,1,0,0
Turkey,2000,Taekwondo,0,0,1
Turkey,2000,Shooting,0,0,0
Turkey,2004,Archery,0,0,0
Turkey,2004,Wrestling,0,1,2
Turkey,2004,Judo,0,0,0
Turkey,2004,Swimming,0,0,0
Turkey,2004,Weightlifting,3,0,2
Turkey,2004,Taekwondo,0,1,0
Turkey,2004,Shooting,0,0,0
Turkey,2008,Archery,0,0,0
Turkey,2008,Table Tennis,0,0,0
Turkey,2008,Wrestling,1,0,1
Turkey,2008,Judo,0,0,0
Turkey,2008,Swimming,0,0,0
Turkey,2008,Weightlifting,0,1,0
Turkey,2008,Taekwondo,0,1,1
Turkey,2008,Shooting,0,0,0
Turkey,2012,Archery,0,0,0
Turkey,2012,Table Tennis,0,0,0
Turkey,2012,Basketball,0,0,0
Turkey,2012,Wrestling,0,0,1
Turkey,2012,Judo,0,0,0
Turkey,2012,Swimming,0,0,0
Turkey,2012,Weightlifting,0,0,0
Turkey,2012,Gymnastics,0,0,0
Turkey,2012,Taekwondo,1,1,0
