Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,isHost
Shooting,2024,Guatemala,1,0,1,2,4,45,555,0
Shooting,2024,Canada,0,0,0,0,3,45,555,0
Shooting,2024,Brazil,0,0,0,0,3,45,555,0
Shooting,2024,Greece,0,0,0,0,5,45,555,0
Shooting,2024,Azerbaijan,0,0,0,0,1,45,555,0
Shooting,2024,North Macedonia,0,0,0,0,1,45,555,0
Shooting,2024,Algeria,0,0,0,0,3,45,555,0
Shooting,2024,Dominican Republic,0,0,0,0,1,45,555,0
Shooting,2024,Australia,0,0,1,1,10,45,555,0
Shooting,2024,Ecuador,0,0,0,0,2,45,555,0
Shooting,2024,Nepal,0,0,0,0,1,45,555,0
Shooting,2024,Mongolia,0,0,0,0,3,45,555,0
Shooting,2024,Switzerland,1,0,1,2,5,45,555,0
Shooting,2020,Egypt,0,0,0,0,11,45,577,0
Shooting,2020,Jordan,0,0,0,0,1,45,577,0
Shooting,2020,Cyprus,0,0,0,0,4,45,577,0
Shooting,2020,Australia,0,0,0,0,15,45,577,0
Shooting,2020,Turkey,0,0,0,0,4,45,577,0
Shooting,2020,Pakistan,0,0,0,0,3,45,577,0
Shooting,2020,Kuwait,0,0,1,1,4,45,577,0
Shooting,2020,Oman,0,0,0,0,1,45,577,0
Shooting,2020,Qatar,0,0,0,0,1,45,577,0
Shooting,2020,Bulgaria,0,1,0,1,3,45,577,0
Shooting,2020,Russia,2,4,2,8,17,45,577,0
Shooting,2020,Iraq,0,0,0,0,1,45,577,0
Shooting,2020,Saudi Arabia,0,0,0,0,1,45,577,0
Shooting,2020,Tunisia,0,0,0,0,2,45,577,0
Shooting,2020,Yemen,0,0,0,0,1,45,577,0
Shooting,2020,Cuba,0,1,0,1,5,45,577,0
Shooting,2020,France,1,0,0,1,10,45,577,0
Shooting,2020,Serbia,0,1,1,2,7,45,577,0
Shooting,2020,Portugal,0,0,0,0,1,45,577,0
Shooting,2020,Italy,0,1,0,1,14,45,577,0
Shooting,2020,South Korea,0,1,0,1,15,45,577,0
Shooting,2020,India,0,0,0,0,15,45,577,0
Shooting,2020,Bangladesh,0,0,0,0,1,45,577,0
Shooting,2020,Nicaragua,0,0,0,0,1,45,577,0
Shooting,2020,Slovakia,1,0,0,1,7,45,577,0
Shooting,2020,Poland,0,0,0,0,5,45,577,0
Shooting,2020,Lebanon,0,0,0,0,1,45,577,0
Shooting,2020,Germany,0,0,0,0,8,45,577,0
Shooting,2020,United States,3,2,1,6,20,45,577,0
Shooting,2020,San Marino,0,1,1,2,2,45,577,0
Shooting,2020,Malta,0,0,0,0,1,45,577,0
Shooting,2020,United Arab Emirates,0,0,0,0,1,45,577,0
Shooting,2020,North Macedonia,0,0,0,0,1,45,577,0
Shooting,2020,Ireland,0,0,0,0,1,45,577,0
Shooting,2020,Peru,0,0,0,0,3,45,577,0
Shooting,2020,Algeria,0,0,0,0,1,45,577,0
Shooting,2020,Belarus,0,0,0,0,3,45,577,0
Shooting,2020,China,4,1,6,11,24,45,577,0
Shooting,2020,Switzerland,1,0,1,2,2,45,577,0
Shooting,2020,Senegal,0,0,0,0,1,45,577,0
Shooting,2020,Great Britain,0,0,1,1,5,45,577,0
Shooting,2020,Chile,0,0,0,0,1,45,577,0
Shooting,2020,Albania,0,0,0,0,1,45,577,0
Shooting,2020,Bosnia and Herzegovina,0,0,0,0,1,45,577,0
Shooting,2020,Norway,0,0,0,0,5,45,577,0
Shooting,2020,Moldova,0,0,0,0,1,45,577,0
Shooting,2020,Ecuador,0,0,0,0,2,45,577,0
Shooting,2020,Slovenia,0,0,0,0,1,45,577,0
Shooting,2020,Argentina,0,0,0,0,4,45,577,0
Shooting,2020,Sri Lanka,0,0,0,0,1,45,577,0
Shooting,2020,Aruba,0,0,0,0,1,45,577,0
Shooting,2020,Mongolia,0,0,0,0,4,45,577,0
Shooting,2020,Spain,1,0,0,1,2,45,577,0
Shooting,2020,Iran,1,0,0,1,6,45,577,0
Shooting,2020,Lithuania,0,0,0,0,1,45,577,0
Shooting,2020,Croatia,0,0,0,0,4,45,577,0
Shooting,2020,Denmark,0,1,0,1,4,45,577,0
Shooting,2020,Bahrain,0,0,0,0,1,45,577,0
Shooting,2020,Japan,0,0,0,0,12,45,577,1
Shooting,2020,Vietnam,0,0,0,0,1,45,577,0
Shooting,2020,Czech Republic,1,1,0,2,8,45,577,0
Shooting,2020,Kosovo,0,0,0,0,1,45,577,0
Shooting,2020,Venezuela,0,0,0,0,1,45,577,0
Shooting,2020,Romania,0,0,0,0,1,45,577,0
Shooting,2020,Thailand,0,0,0,0,6,45,577,0
Shooting,2020,Azerbaijan,0,0,0,0,2,45,577,0
Shooting,2020,Finland,0,0,0,0,3,45,577,0
Shooting,2020,Belgium,0,0,0,0,1,45,577,0
Shooting,2020,Armenia,0,0,0,0,1,45,577,0
Shooting,2020,Canada,0,0,0,0,1,45,577,0
Shooting,2020,Greece,0,0,0,0,2,45,577,0
Shooting,2020,Ukraine,0,0,1,1,6,45,577,0
Shooting,2020,Kazakhstan,0,0,0,0,3,45,577,0
Shooting,2020,Kyrgyzstan,0,0,0,0,1,45,577,0
Shooting,2020,Bhutan,0,0,0,0,1,45,577,0
Shooting,2020,Chinese Taipei,0,0,0,0,5,45,577,0
Shooting,2020,Hungary,0,0,0,0,4,45,577,0
Shooting,2020,Morocco,0,0,0,0,1,45,577,0
Shooting,2020,Puerto Rico,0,0,0,0,1,45,577,0
Shooting,2020,Malaysia,0,0,0,0,1,45,577,0
Shooting,2020,Myanmar,0,0,0,0,1,45,577,0
Shooting,2020,Sweden,0,0,0,0,1,45,577,0
Shooting,2020,Estonia,0,0,0,0,1,45,577,0
Shooting,2020,Mexico,0,0,0,0,5,45,577,0
Shooting,2020,Montenegro,0,0,0,0,1,45,577,0
Shooting,2020,Nepal,0,0,0,0,1,45,577,0
Shooting,2020,Latvia,0,0,0,0,1,45,577,0
Shooting,2020,Israel,0,0,0,0,1,45,577,0
Shooting,2020,New Zealand,0,0,0,0,2,45,577,0
Shooting,2020,Guatemala,0,0,0,0,3,45,577,0
Shooting,2020,Georgia,0,0,0,0,1,45,577,0
Shooting,2020,Iceland,0,0,0,0,1,45,577,0
Shooting,2020,Refugee Olympic Team,0,0,0,0,1,45,577,0
Shooting,2020,Austria,0,0,0,0,2,45,577,0
Shooting,2020,Singapore,0,0,0,0,1,45,577,0
Shooting,2020,Colombia,0,0,0,0,1,45,577,0
Shooting,2020,Uzbekistan,0,0,0,0,1,45,577,0
Shooting,2020,Indonesia,0,0,0,0,1,45,577,0
Shooting,2020,Philippines,0,0,0,0,1,45,577,0
Shooting,2020,Brazil,0,0,0,0,1,45,577,0
Shooting,2020,Afghanistan,0,0,0,0,1,45,577,0
Shooting,2016,Egypt,0,0,0,0,12,45,555,0
Shooting,2016,Australia,1,0,0,1,18,45,555,0
Shooting,2016,Iran,0,0,0,0,5,45,555,0
Shooting,2016,Namibia,0,0,0,0,1,45,555,0
Shooting,2016,Japan,0,0,0,0,8,45,555,0
Shooting,2016,Individual Olympic Athletes,1,0,1,2,6,45,555,0
Shooting,2016,Saudi Arabia,0,0,0,0,1,45,555,0
Shooting,2016,Qatar,0,0,0,0,2,45,555,0
Shooting,2016,Oman,0,0,0,0,2,45,555,0
Shooting,2016,United Arab Emirates,0,0,0,0,3,45,555,0
Shooting,2016,Russia,0,2,2,4,18,45,555,0
Shooting,2016,Brazil,0,1,0,1,9,45,555,1
Shooting,2016,Serbia,0,0,0,0,9,45,555,0
Shooting,2016,Armenia,0,0,0,0,1,45,555,0
Shooting,2016,Italy,4,3,0,7,14,45,555,0
Shooting,2016,Bangladesh,0,0,0,0,1,45,555,0
Shooting,2016,Macedonia,0,0,0,0,1,45,555,0
Shooting,2016,Andorra,0,0,0,0,1,45,555,0
Shooting,2016,Slovakia,0,0,0,0,5,45,555,0
Shooting,2016,Pakistan,0,0,0,0,2,45,555,0
Shooting,2016,Lebanon,0,0,0,0,1,45,555,0
Shooting,2016,Germany,3,1,0,4,15,45,555,0
Shooting,2016,Malta,0,0,0,0,2,45,555,0
Shooting,2016,India,0,0,0,0,12,45,555,0
Shooting,2016,Poland,0,0,0,0,5,45,555,0
Shooting,2016,Ukraine,0,1,0,1,8,45,555,0
Shooting,2016,Bulgaria,0,0,0,0,3,45,555,0
Shooting,2016,Argentina,0,0,0,0,5,45,555,0
Shooting,2016,Algeria,0,0,0,0,1,45,555,0
Shooting,2016,Peru,0,0,0,0,2,45,555,0
Shooting,2016,Norway,0,0,0,0,4,45,555,0
Shooting,2016,France,0,1,1,2,11,45,555,0
Shooting,2016,Guatemala,0,0,0,0,2,45,555,0
Shooting,2016,United States,1,0,2,3,20,45,555,0
Shooting,2016,Belarus,0,0,0,0,4,45,555,0
Shooting,2016,China,1,2,4,7,22,45,555,0
Shooting,2016,Colombia,0,0,0,0,1,45,555,0
Shooting,2016,Spain,0,0,0,0,6,45,555,0
Shooting,2016,El Salvador,0,0,0,0,1,45,555,0
Shooting,2016,Croatia,1,0,0,1,7,45,555,0
Shooting,2016,Tunisia,0,0,0,0,1,45,555,0
Shooting,2016,Cyprus,0,0,0,0,2,45,555,0
Shooting,2016,Switzerland,0,0,1,1,4,45,555,0
Shooting,2016,Portugal,0,0,0,0,1,45,555,0
Shooting,2016,Chile,0,0,0,0,1,45,555,0
Shooting,2016,Cuba,0,0,0,0,7,45,555,0
Shooting,2016,Hungary,0,0,0,0,8,45,555,0
Shooting,2016,Sweden,0,1,0,1,3,45,555,0
Shooting,2016,Angola,0,0,0,0,1,45,555,0
Shooting,2016,Bosnia and Herzegovina,0,0,0,0,1,45,555,0
Shooting,2016,Turkey,0,0,0,0,4,45,555,0
Shooting,2016,Kazakhstan,0,0,0,0,5,45,555,0
Shooting,2016,Slovenia,0,0,0,0,2,45,555,0
Shooting,2016,Mongolia,0,0,0,0,3,45,555,0
Shooting,2016,Bolivia,0,0,0,0,2,45,555,0
Shooting,2016,Denmark,0,0,0,0,3,45,555,0
Shooting,2016,Bahrain,0,0,0,0,1,45,555,0
Shooting,2016,South Korea,1,1,0,2,17,45,555,0
Shooting,2016,Great Britain,0,0,2,2,6,45,555,0
Shooting,2016,Vietnam,1,1,0,2,2,45,555,0
Shooting,2016,Austria,0,0,0,0,5,45,555,0
Shooting,2016,Venezuela,0,0,0,0,1,45,555,0
Shooting,2016,Czech Republic,0,0,0,0,5,45,555,0
Shooting,2016,Thailand,0,0,0,0,5,45,555,0
Shooting,2016,North Korea,0,0,1,1,4,45,555,0
Shooting,2016,Fiji,0,0,0,0,1,45,555,0
Shooting,2016,Canada,0,0,0,0,2,45,555,0
Shooting,2016,Greece,1,0,1,2,2,45,555,0
Shooting,2016,Bhutan,0,0,0,0,1,45,555,0
Shooting,2016,Nicaragua,0,0,0,0,1,45,555,0
Shooting,2016,Chinese Taipei,0,0,0,0,4,45,555,0
Shooting,2016,Dominican Republic,0,0,0,0,1,45,555,0
Shooting,2016,Azerbaijan,0,0,0,0,1,45,555,0
Shooting,2016,Georgia,0,0,0,0,2,45,555,0
Shooting,2016,Finland,0,0,0,0,2,45,555,0
Shooting,2016,Barbados,0,0,0,0,1,45,555,0
Shooting,2016,Puerto Rico,0,0,0,0,1,45,555,0
Shooting,2016,Romania,0,0,0,0,1,45,555,0
Shooting,2016,Belgium,0,0,0,0,1,45,555,0
Shooting,2016,Panama,0,0,0,0,1,45,555,0
Shooting,2016,Myanmar,0,0,0,0,1,45,555,0
Shooting,2016,Zimbabwe,0,0,0,0,1,45,555,0
Shooting,2016,Estonia,0,0,0,0,1,45,555,0
Shooting,2016,Ecuador,0,0,0,0,1,45,555,0
Shooting,2016,San Marino,0,0,0,0,3,45,555,0
Shooting,2016,Lithuania,0,0,0,0,1,45,555,0
Shooting,2016,Kosovo,0,0,0,0,1,45,555,0
Shooting,2016,Morocco,0,0,0,0,1,45,555,0
Shooting,2016,Paraguay,0,0,0,0,1,45,555,0
Shooting,2016,Israel,0,0,0,0,1,45,555,0
Shooting,2016,New Zealand,0,1,0,1,3,45,555,0
Shooting,2016,Sri Lanka,0,0,0,0,1,45,555,0
Shooting,2016,Singapore,0,0,0,0,2,45,555,0
Shooting,2016,Uzbekistan,0,0,0,0,1,45,555,0
Shooting,2016,Latvia,0,0,0,0,1,45,555,0
Shooting,2016,Malaysia,0,0,0,0,1,45,555,0
Shooting,2016,Mexico,0,0,0,0,2,45,555,0
Shooting,2012,Iran,0,0,0,0,3,45,560,0
Shooting,2012,Namibia,0,0,0,0,1,45,560,0
Shooting,2012,Ukraine,0,0,2,2,8,45,560,0
Shooting,2012,Cyprus,0,0,0,0,3,45,560,0
Shooting,2012,United Arab Emirates,0,0,0,0,3,45,560,0
Shooting,2012,Qatar,0,0,1,1,3,45,560,0
Shooting,2012,Kuwait,0,0,1,1,4,45,560,0
Shooting,2012,Oman,0,0,0,0,1,45,560,0
Shooting,2012,Saudi Arabia,0,0,0,0,1,45,560,0
Shooting,2012,Russia,0,0,1,1,22,45,560,0
Shooting,2012,Bahrain,0,0,0,0,1,45,560,0
Shooting,2012,Iraq,0,0,0,0,1,45,560,0
Shooting,2012,Egypt,0,0,0,0,7,45,560,0
Shooting,2012,Denmark,0,1,0,1,5,45,560,0
Shooting,2012,Argentina,0,0,0,0,2,45,560,0
Shooting,2012,Spain,0,0,0,0,8,45,560,0
Shooting,2012,Serbia,0,1,1,2,8,45,560,0
Shooting,2012,Australia,0,0,0,0,17,45,560,0
Shooting,2012,Azerbaijan,0,0,0,0,1,45,560,0
Shooting,2012,Tajikistan,0,0,0,0,1,45,560,0
Shooting,2012,Armenia,0,0,0,0,1,45,560,0
Shooting,2012,Norway,0,0,0,0,6,45,560,0
Shooting,2012,Slovakia,0,1,1,2,7,45,560,0
Shooting,2012,Poland,0,1,0,1,4,45,560,0
Shooting,2012,Lebanon,0,0,0,0,1,45,560,0
Shooting,2012,Switzerland,0,0,0,0,7,45,560,0
Shooting,2012,United States,3,0,1,4,20,45,560,0
Shooting,2012,India,0,1,1,2,11,45,560,0
Shooting,2012,Germany,0,0,0,0,17,45,560,0
Shooting,2012,Hungary,0,0,0,0,3,45,560,0
Shooting,2012,Bulgaria,0,0,0,0,4,45,560,0
Shooting,2012,Great Britain,1,0,0,1,11,45,560,0
Shooting,2012,France,0,1,1,2,14,45,560,0
Shooting,2012,Guatemala,0,0,0,0,2,45,560,0
Shooting,2012,Italy,2,3,0,5,15,45,560,0
Shooting,2012,Belarus,1,0,0,1,9,45,560,0
Shooting,2012,Ireland,0,0,0,0,1,45,560,0
Shooting,2012,Luxembourg,0,0,0,0,1,45,560,0
Shooting,2012,Colombia,0,0,0,0,1,45,560,0
Shooting,2012,Portugal,0,0,0,0,2,45,560,0
Shooting,2012,Croatia,1,0,0,1,5,45,560,0
Shooting,2012,China,2,2,3,7,23,45,560,0
Shooting,2012,Malta,0,0,0,0,1,45,560,0
Shooting,2012,Bhutan,0,0,0,0,1,45,560,0
Shooting,2012,South Korea,3,2,0,5,13,45,560,0
Shooting,2012,Belgium,0,1,0,1,1,45,560,0
Shooting,2012,Chile,0,0,0,0,1,45,560,0
Shooting,2012,Cuba,1,0,0,1,4,45,560,0
Shooting,2012,Sweden,0,1,0,1,4,45,560,0
Shooting,2012,Trinidad and Tobago,0,0,0,0,1,45,560,0
Shooting,2012,South Africa,0,0,0,0,1,45,560,0
Shooting,2012,Slovenia,0,0,1,1,3,45,560,0
Shooting,2012,Turkey,0,0,0,0,5,45,560,0
Shooting,2012,Greece,0,0,0,0,3,45,560,0
Shooting,2012,Kazakhstan,0,0,0,0,3,45,560,0
Shooting,2012,Honduras,0,0,0,0,1,45,560,0
Shooting,2012,Austria,0,0,0,0,4,45,560,0
Shooting,2012,Bosnia and Herzegovina,0,0,0,0,1,45,560,0
Shooting,2012,Brazil,0,0,0,0,2,45,560,0
Shooting,2012,Lithuania,0,0,0,0,1,45,560,0
Shooting,2012,Czech Republic,0,0,1,1,10,45,560,0
Shooting,2012,Netherlands,0,0,0,0,1,45,560,0
Shooting,2012,Vietnam,0,0,0,0,2,45,560,0
Shooting,2012,Pakistan,0,0,0,0,1,45,560,0
Shooting,2012,Hong Kong,0,0,0,0,1,45,560,0
Shooting,2012,Kyrgyzstan,0,0,0,0,1,45,560,0
Shooting,2012,Finland,0,0,0,0,4,45,560,0
Shooting,2012,Thailand,0,0,0,0,4,45,560,0
Shooting,2012,North Korea,0,0,0,0,1,45,560,0
Shooting,2012,Fiji,0,0,0,0,1,45,560,0
Shooting,2012,Japan,0,0,0,0,4,45,560,0
Shooting,2012,Albania,0,0,0,0,1,45,560,0
Shooting,2012,Indonesia,0,0,0,0,1,45,560,0
Shooting,2012,Latvia,0,0,0,0,1,45,560,0
Shooting,2012,Myanmar,0,0,0,0,1,45,560,0
Shooting,2012,Uruguay,0,0,0,0,1,45,560,0
Shooting,2012,Chinese Taipei,0,0,0,0,3,45,560,0
Shooting,2012,Canada,0,0,0,0,2,45,560,0
Shooting,2012,Uzbekistan,0,0,0,0,1,45,560,0
Shooting,2012,Mexico,0,0,0,0,4,45,560,0
Shooting,2012,Morocco,0,0,0,0,1,45,560,0
Shooting,2012,Romania,1,0,0,1,2,45,560,0
Shooting,2012,El Salvador,0,0,0,0,1,45,560,0
Shooting,2012,Tunisia,0,0,0,0,1,45,560,0
Shooting,2012,Mongolia,0,0,0,0,2,45,560,0
Shooting,2012,Peru,0,0,0,0,1,45,560,0
Shooting,2012,Ecuador,0,0,0,0,1,45,560,0
Shooting,2012,Bolivia,0,0,0,0,1,45,560,0
Shooting,2012,San Marino,0,0,0,0,1,45,560,0
Shooting,2012,Venezuela,0,0,0,0,1,45,560,0
Shooting,2012,Dominican Republic,0,0,0,0,1,45,560,0
Shooting,2012,Nepal,0,0,0,0,1,45,560,0
Shooting,2012,Bangladesh,0,0,0,0,1,45,560,0
Shooting,2012,Israel,0,0,0,0,1,45,560,0
Shooting,2012,Philippines,0,0,0,0,1,45,560,0
Shooting,2012,Georgia,0,0,0,0,1,45,560,0
Shooting,2012,Sri Lanka,0,0,0,0,1,45,560,0
Shooting,2012,Montenegro,0,0,0,0,1,45,560,0
Shooting,2012,Singapore,0,0,0,0,1,45,560,0
Shooting,2012,Iceland,0,0,0,0,1,45,560,0
Shooting,2012,Malaysia,0,0,0,0,1,45,560,0
Shooting,2012,New Zealand,0,0,0,0,1,45,560,0
Shooting,2012,Andorra,0,0,0,0,1,45,560,0
Shooting,2012,Puerto Rico,0,0,0,0,1,45,560,0
Shooting,2012,Estonia,0,0,0,0,1,45,560,0
Shooting,2012,Moldova,0,0,0,0,1,45,560,0
Shooting,2012,Algeria,0,0,0,0,1,45,560,0
Shooting,2012,Syria,0,0,0,0,1,45,560,0
Shooting,2008,Egypt,0,0,0,0,9,45,577,0
Shooting,2008,Namibia,0,0,0,0,1,45,577,0
Shooting,2008,Ukraine,2,1,0,3,12,45,577,0
Shooting,2008,Cyprus,0,0,0,0,3,45,577,0
Shooting,2008,Qatar,0,0,0,0,2,45,577,0
Shooting,2008,Oman,0,0,0,0,1,45,577,0
Shooting,2008,United Arab Emirates,0,0,0,0,2,45,577,0
Shooting,2008,Kuwait,0,0,0,0,3,45,577,0
Shooting,2008,Saudi Arabia,0,0,0,0,1,45,577,0
Shooting,2008,Russia,0,2,2,4,22,45,577,0
Shooting,2008,Brazil,0,0,0,0,2,45,577,0
Shooting,2008,Malaysia,0,0,0,0,1,45,577,0
Shooting,2008,South Korea,1,1,0,2,14,45,577,0
Shooting,2008,Philippines,0,0,0,0,1,45,577,0
Shooting,2008,United States,2,2,2,6,22,45,577,0
Shooting,2008,Turkmenistan,0,0,0,0,1,45,577,0
Shooting,2008,Spain,0,0,0,0,7,45,577,0
Shooting,2008,Australia,0,0,1,1,17,45,577,0
Shooting,2008,Chile,0,0,0,0,1,45,577,0
Shooting,2008,Tajikistan,0,0,0,0,1,45,577,0
Shooting,2008,Italy,1,2,0,3,15,45,577,0
Shooting,2008,Armenia,0,0,0,0,1,45,577,0
Shooting,2008,Bulgaria,0,0,0,0,4,45,577,0
Shooting,2008,Slovakia,0,1,0,1,7,45,577,0
Shooting,2008,Kazakhstan,0,0,0,0,6,45,577,0
Shooting,2008,Puerto Rico,0,0,0,0,1,45,577,0
Shooting,2008,Norway,0,1,0,1,7,45,577,0
Shooting,2008,Switzerland,0,0,0,0,8,45,577,0
Shooting,2008,India,1,0,0,1,9,45,577,0
Shooting,2008,Germany,0,1,3,4,18,45,577,0
Shooting,2008,Poland,0,0,0,0,6,45,577,0
Shooting,2008,France,0,0,1,1,13,45,577,0
Shooting,2008,Belarus,0,0,0,0,8,45,577,0
Shooting,2008,Ireland,0,0,0,0,1,45,577,0
Shooting,2008,China,5,2,1,8,24,45,577,1
Shooting,2008,Canada,0,0,0,0,4,45,577,0
Shooting,2008,Malta,0,0,0,0,1,45,577,0
Shooting,2008,Thailand,0,0,0,0,5,45,577,0
Shooting,2008,Croatia,0,0,1,1,4,45,577,0
Shooting,2008,Portugal,0,0,0,0,2,45,577,0
Shooting,2008,Cuba,0,0,1,1,3,45,577,0
Shooting,2008,Hungary,0,0,0,0,5,45,577,0
Shooting,2008,Syria,0,0,0,0,1,45,577,0
Shooting,2008,Sweden,0,0,0,0,2,45,577,0
Shooting,2008,Trinidad and Tobago,0,0,0,0,1,45,577,0
Shooting,2008,Argentina,0,0,0,0,1,45,577,0
Shooting,2008,Slovenia,0,0,1,1,1,45,577,0
Shooting,2008,San Marino,0,0,0,0,1,45,577,0
Shooting,2008,Monaco,0,0,0,0,1,45,577,0
Shooting,2008,Turkey,0,0,0,0,1,45,577,0
Shooting,2008,Colombia,0,0,0,0,1,45,577,0
Shooting,2008,Dominican Republic,0,0,0,0,1,45,577,0
Shooting,2008,New Zealand,0,0,0,0,4,45,577,0
Shooting,2008,Israel,0,0,0,0,3,45,577,0
Shooting,2008,Netherlands Antilles,0,0,0,0,1,45,577,0
Shooting,2008,Mexico,0,0,0,0,4,45,577,0
Shooting,2008,Finland,1,0,1,2,8,45,577,0
Shooting,2008,Austria,0,0,0,0,3,45,577,0
Shooting,2008,Great Britain,0,0,0,0,5,45,577,0
Shooting,2008,Bosnia and Herzegovina,0,0,0,0,1,45,577,0
Shooting,2008,Liechtenstein,0,0,0,0,1,45,577,0
Shooting,2008,United States Virgin Islands,0,0,0,0,1,45,577,0
Shooting,2008,Denmark,0,0,0,0,1,45,577,0
Shooting,2008,Lithuania,0,0,0,0,1,45,577,0
Shooting,2008,Czech Republic,2,1,0,3,13,45,577,0
Shooting,2008,Japan,0,0,0,0,5,45,577,0
Shooting,2008,Bangladesh,0,0,0,0,1,45,577,0
Shooting,2008,Chinese Taipei,0,0,0,0,1,45,577,0
Shooting,2008,Estonia,0,0,0,0,1,45,577,0
Shooting,2008,Kyrgyzstan,0,0,0,0,1,45,577,0
Shooting,2008,North Korea,0,0,0,0,6,45,577,0
Shooting,2008,Fiji,0,0,0,0,1,45,577,0
Shooting,2008,Albania,0,0,0,0,1,45,577,0
Shooting,2008,Latvia,0,0,0,0,1,45,577,0
Shooting,2008,Uzbekistan,0,0,0,0,2,45,577,0
Shooting,2008,Nepal,0,0,0,0,1,45,577,0
Shooting,2008,Singapore,0,0,0,0,1,45,577,0
Shooting,2008,Moldova,0,0,0,0,1,45,577,0
Shooting,2008,Uruguay,0,0,0,0,1,45,577,0
Shooting,2008,El Salvador,0,0,0,0,1,45,577,0
Shooting,2008,Ecuador,0,0,0,0,1,45,577,0
Shooting,2008,Nicaragua,0,0,0,0,1,45,577,0
Shooting,2008,Peru,0,0,0,0,1,45,577,0
Shooting,2008,Azerbaijan,0,0,0,0,1,45,577,0
Shooting,2008,Bolivia,0,0,0,0,1,45,577,0
Shooting,2008,Venezuela,0,0,0,0,1,45,577,0
Shooting,2008,Serbia,0,0,0,0,5,45,577,0
Shooting,2008,Romania,0,0,0,0,4,45,577,0
Shooting,2008,Macedonia,0,0,0,0,1,45,577,0
Shooting,2008,Vietnam,0,0,0,0,1,45,577,0
Shooting,2008,Mongolia,0,1,0,1,3,45,577,0
Shooting,2008,Indonesia,0,0,0,0,1,45,577,0
Shooting,2008,Lebanon,0,0,0,0,1,45,577,0
Shooting,2008,Guatemala,0,0,0,0,1,45,577,0
Shooting,2008,Greece,0,0,0,0,1,45,577,0
Shooting,2008,Georgia,0,0,1,1,1,45,577,0
Shooting,2008,Montenegro,0,0,0,0,1,45,577,0
Shooting,2008,Sri Lanka,0,0,0,0,1,45,577,0
Shooting,2008,South Africa,0,0,0,0,2,45,577,0
Shooting,2008,Pakistan,0,0,0,0,1,45,577,0
Shooting,2008,Paraguay,0,0,0,0,1,45,577,0
Shooting,2008,Hong Kong,0,0,0,0,1,45,577,0
Shooting,2008,Bahrain,0,0,0,0,1,45,577,0
Shooting,2004,Egypt,0,0,0,0,5,51,558,0
Shooting,2004,Ukraine,1,0,0,1,11,51,558,0
Shooting,2004,Sweden,0,0,0,0,8,51,558,0
Shooting,2004,Cyprus,0,0,0,0,2,51,558,0
Shooting,2004,Uzbekistan,0,0,0,0,2,51,558,0
Shooting,2004,Russia,3,4,3,10,24,51,558,0
Shooting,2004,Lebanon,0,0,0,0,1,51,558,0
Shooting,2004,Qatar,0,0,0,0,2,51,558,0
Shooting,2004,Kuwait,0,0,0,0,5,51,558,0
Shooting,2004,United Arab Emirates,1,0,0,1,2,51,558,0
Shooting,2004,Saudi Arabia,0,0,0,0,1,51,558,0
Shooting,2004,Oman,0,0,0,0,1,51,558,0
Shooting,2004,Argentina,0,0,0,0,3,51,558,0
Shooting,2004,San Marino,0,0,0,0,2,51,558,0
Shooting,2004,South Korea,0,2,1,3,16,51,558,0
Shooting,2004,United States,2,1,0,3,21,51,558,0
Shooting,2004,Greece,0,0,0,0,11,51,558,1
Shooting,2004,Azerbaijan,0,0,2,2,2,51,558,0
Shooting,2004,Chile,0,0,0,0,1,51,558,0
Shooting,2004,Great Britain,0,0,0,0,6,51,558,0
Shooting,2004,Kyrgyzstan,0,0,0,0,1,51,558,0
Shooting,2004,Romania,0,0,0,0,2,51,558,0
Shooting,2004,Tajikistan,0,0,0,0,1,51,558,0
Shooting,2004,Armenia,0,0,0,0,1,51,558,0
Shooting,2004,Australia,1,0,1,2,21,51,558,0
Shooting,2004,Costa Rica,0,0,0,0,1,51,558,0
Shooting,2004,Cuba,0,0,1,1,8,51,558,0
Shooting,2004,Belarus,0,0,1,1,9,51,558,0
Shooting,2004,Brazil,0,0,0,0,1,51,558,0
Shooting,2004,Germany,2,1,0,3,20,51,558,0
Shooting,2004,Czech Republic,0,1,1,2,8,51,558,0
Shooting,2004,France,0,0,0,0,8,51,558,0
Shooting,2004,Kazakhstan,0,0,0,0,4,51,558,0
Shooting,2004,Italy,1,2,0,3,13,51,558,0
Shooting,2004,Puerto Rico,0,0,0,0,1,51,558,0
Shooting,2004,Norway,0,0,0,0,5,51,558,0
Shooting,2004,India,0,1,0,1,8,51,558,0
Shooting,2004,Poland,0,0,0,0,5,51,558,0
Shooting,2004,Netherlands,0,0,0,0,3,51,558,0
Shooting,2004,Peru,0,0,0,0,1,51,558,0
Shooting,2004,Switzerland,0,0,0,0,5,51,558,0
Shooting,2004,Ireland,0,0,0,0,1,51,558,0
Shooting,2004,China,4,2,3,9,25,51,558,0
Shooting,2004,Colombia,0,0,0,0,3,51,558,0
Shooting,2004,Chinese Taipei,0,0,0,0,2,51,558,0
Shooting,2004,Malta,0,0,0,0,1,51,558,0
Shooting,2004,Spain,0,1,0,1,4,51,558,0
Shooting,2004,Portugal,0,0,0,0,2,51,558,0
Shooting,2004,Hungary,1,0,0,1,8,51,558,0
Shooting,2004,Syria,0,0,0,0,1,51,558,0
