Team,Year,Sport,gold_medals,silver_medals,bronze_medals
Saudi Arabia,1992,Cycling,0,0,0
Saudi Arabia,1996,Athletics,0,0,0
Saudi Arabia,2000,Athletics,0,1,0
Saudi Arabia,2004,Athletics,0,0,0
Saudi Arabia,2008,Athletics,0,0,0
Saudi Arabia,2012,Athletics,0,0,0
Saudi Arabia,2016,Athletics,0,0,0
Saudi Arabia,2020,Athletics,0,0,0
Saudi Arabia,2020,Rowing,0,0,0
Saudi Arabia,2024,Athletics,0,0,0
Scamasaxe,1900,Sailing,0,1,1
Scaup,1948,Sailing,0,0,0
Scotia,1900,Sailing,2,0,0
Scotland,1908,Hockey,0,0,1
Scotland,1912,Cycling,0,0,0
Scram,1960,Sailing,0,0,0
Seawanhaka Boat Club,1904,Rowing,1,0,0
Senegal,1964,Athletics,0,0,0
Senegal,1968,Athletics,0,0,0
Senegal,1972,Athletics,0,0,0
Senegal,1972,Boxing,0,0,0
Senegal,1976,Athletics,0,0,0
Senegal,1976,Boxing,0,0,0
Senegal,1980,Athletics,0,0,0
Senegal,1984,Athletics,0,0,0
Senegal,1984,Sailing,0,0,0
Senegal,1988,Athletics,0,1,0
Senegal,1992,Athletics,0,0,0
Senegal,1996,Athletics,0,0,0
Senegal,2000,Athletics,0,0,0
Senegal,2000,Boxing,0,0,0
Senegal,2004,Athletics,0,0,0
Senegal,2008,Athletics,0,0,0
Senegal,2012,Athletics,0,0,0
Senegal,2016,Athletics,0,0,0
Senegal,2020,Athletics,0,0,0
Senegal,2024,Athletics,0,0,0
Serbia,1912,Athletics,0,0,0
Serbia,1924,Athletics,0,0,0
Serbia,1924,Cycling,0,0,0
Serbia,1924,Tennis,0,0,0
Serbia,1928,Athletics,0,0,0
Serbia,1928,Cycling,0,0,0
Serbia,1932,Athletics,0,0,0
Serbia,1936,Athletics,0,0,0
Serbia,1936,Rowing,0,0,0
Serbia,1936,Cycling,0,0,0
Serbia,1948,Athletics,0,1,0
Serbia,1948,Rowing,0,0,0
Serbia,1948,Cycling,0,0,0
Serbia,1952,Athletics,0,0,0
Serbia,1952,Boxing,0,0,0
Serbia,1952,Sailing,0,0,0
Serbia,1952,Rowing,1,0,0
Serbia,1956,Athletics,0,1,0
Serbia,1956,Rowing,0,0,0
Serbia,1956,Cycling,0,0,0
Serbia,1960,Athletics,0,0,0
Serbia,1960,Boxing,0,0,0
Serbia,1960,Sailing,0,0,0
Serbia,1960,Rowing,0,0,0
Serbia,1960,Cycling,0,0,0
Serbia,1964,Athletics,0,0,0
Serbia,1964,Rowing,0,0,0
Serbia,1968,Athletics,0,0,0
Serbia,1968,Boxing,0,0,1
Serbia,1968,Sailing,0,0,0
Serbia,1968,Cycling,0,0,0
Serbia,1972,Athletics,0,0,0
Serbia,1972,Boxing,1,0,1
Serbia,1972,Sailing,0,0,0
Serbia,1972,Rowing,0,0,0
Serbia,1972,Cycling,0,0,0
Serbia,1972,Handball,1,0,0
Serbia,1976,Athletics,0,0,0
Serbia,1976,Boxing,0,1,1
Serbia,1976,Sailing,0,0,0
Serbia,1976,Rowing,0,0,0
Serbia,1976,Cycling,0,0,0
Serbia,1976,Handball,0,0,0
Serbia,1980,Athletics,0,0,0
Serbia,1980,Boxing,1,0,0
Serbia,1980,Sailing,0,0,0
Serbia,1980,Rowing,0,1,1
Serbia,1980,Cycling,0,0,0
Serbia,1980,Handball,0,1,0
Serbia,1980,Volleyball,0,0,0
Serbia,1984,Athletics,0,0,0
Serbia,1984,Boxing,1,1,2
Serbia,1984,Sailing,0,0,0
Serbia,1984,Rowing,0,0,1
Serbia,1984,Cycling,0,0,0
Serbia,1984,Handball,2,0,0
Serbia,1988,Athletics,0,0,0
Serbia,1988,Boxing,0,0,1
Serbia,1988,Sailing,0,0,0
Serbia,1988,Rowing,0,0,1
Serbia,1988,Cycling,0,0,0
Serbia,1988,Handball,0,0,1
Serbia,1988,Tennis,0,0,0
Serbia,2008,Athletics,0,0,0
Serbia,2008,Rowing,0,0,0
Serbia,2008,Cycling,0,0,0
Serbia,2008,Tennis,0,0,1
Serbia,2008,Volleyball,0,0,0
Serbia,2012,Athletics,0,0,0
Serbia,2012,Boxing,0,0,0
Serbia,2012,Rowing,0,0,0
Serbia,2012,Cycling,0,0,0
Serbia,2012,Handball,0,0,0
Serbia,2012,Tennis,0,0,0
Serbia,2012,Volleyball,0,0,0
Serbia,2016,Athletics,0,0,1
Serbia,2016,Rowing,0,0,0
Serbia,2016,Cycling,0,0,0
Serbia,2016,Tennis,0,0,0
Serbia,2016,Volleyball,0,1,0
Serbia,2020,Athletics,0,0,0
Serbia,2020,Boxing,0,0,0
Serbia,2020,Rowing,0,0,0
Serbia,2020,Tennis,0,0,0
Serbia,2020,Volleyball,0,0,1
Serbia,2024,Athletics,0,0,0
Serbia,2024,Boxing,0,0,0
Serbia,2024,Rowing,0,0,0
Serbia,2024,Cycling,0,0,0
Serbia,2024,Tennis,1,0,0
Serbia,2024,Volleyball,0,0,0
Serbia and Montenegro,1996,Athletics,0,0,0
Serbia and Montenegro,1996,Volleyball,0,0,1
Serbia and Montenegro,2000,Athletics,0,0,0
Serbia and Montenegro,2000,Boxing,0,0,0
Serbia and Montenegro,2000,Rowing,0,0,0
Serbia and Montenegro,2000,Handball,0,0,0
Serbia and Montenegro,2000,Tennis,0,0,0
Serbia and Montenegro,2000,Volleyball,1,0,0
Serbia and Montenegro,2004,Athletics,0,0,0
Serbia and Montenegro,2004,Rowing,0,0,0
Serbia and Montenegro,2004,Cycling,0,0,0
Serbia and Montenegro,2004,Tennis,0,0,0
Serbia and Montenegro,2004,Volleyball,0,0,0
Serendipity,1964,Sailing,0,0,0
Seychelles,1980,Athletics,0,0,0
Seychelles,1980,Boxing,0,0,0
Seychelles,1984,Athletics,0,0,0
Seychelles,1984,Boxing,0,0,0
Seychelles,1992,Athletics,0,0,0
Seychelles,1992,Boxing,0,0,0
Seychelles,1992,Sailing,0,0,0
Seychelles,1996,Athletics,0,0,0
Seychelles,1996,Boxing,0,0,0
Seychelles,1996,Sailing,0,0,0
Seychelles,2000,Athletics,0,0,0
Seychelles,2000,Sailing,0,0,0
Seychelles,2004,Athletics,0,0,0
Seychelles,2004,Boxing,0,0,0
Seychelles,2004,Sailing,0,0,0
Seychelles,2008,Athletics,0,0,0
Seychelles,2008,Sailing,0,0,0
Seychelles,2012,Athletics,0,0,0
Seychelles,2012,Boxing,0,0,0
Seychelles,2016,Athletics,0,0,0
Seychelles,2016,Boxing,0,0,0
Seychelles,2016,Sailing,0,0,0
Seychelles,2020,Athletics,0,0,0
Seychelles,2020,Sailing,0,0,0
Seychelles,2024,Athletics,0,0,0
Sheerio,1936,Sailing,0,0,0
Shoveller,1952,Sailing,0,0,0
Shrew II,1960,Sailing,0,0,1
Siames,1960,Sailing,0,0,0
Sibindi,1908,Sailing,0,0,0
Sidi,1900,Sailing,0,0,0
Sidi Fekkar,1900,Sailing,0,0,0
Sierra Leone,1968,Athletics,0,0,0
Sierra Leone,1968,Boxing,0,0,0
Sierra Leone,1980,Athletics,0,0,0
Sierra Leone,1980,Boxing,0,0,0
Sierra Leone,1984,Athletics,0,0,0
Sierra Leone,1984,Boxing,0,0,0
Sierra Leone,1988,Athletics,0,0,0
Sierra Leone,1988,Boxing,0,0,0
Sierra Leone,1988,Cycling,0,0,0
Sierra Leone,1992,Athletics,0,0,0
Sierra Leone,1996,Athletics,0,0,0
Sierra Leone,1996,Boxing,0,0,0
Sierra Leone,2000,Athletics,0,0,0
Sierra Leone,2004,Athletics,0,0,0
Sierra Leone,2008,Athletics,0,0,0
Sierra Leone,2008,Boxing,0,0,0
Sierra Leone,2012,Athletics,0,0,0
Sierra Leone,2016,Athletics,0,0,0
Sierra Leone,2020,Athletics,0,0,0
Sierra Leone,2024,Athletics,0,0,0
Sif,1920,Sailing,1,0,0
Sildra,1920,Sailing,1,0,0
Silja,1936,Sailing,0,1,0
Singapore,1948,Athletics,0,0,0
Singapore,1952,Athletics,0,0,0
Singapore,1956,Athletics,0,0,0
Singapore,1956,Sailing,0,0,0
Singapore,1956,Hockey,0,0,0
Singapore,1968,Athletics,0,0,0
Singapore,1972,Athletics,0,0,0
Singapore,1972,Boxing,0,0,0
Singapore,1976,Athletics,0,0,0
Singapore,1984,Sailing,0,0,0
Singapore,1988,Sailing,0,0,0
Singapore,1992,Sailing,0,0,0
Singapore,1996,Athletics,0,0,0
Singapore,1996,Sailing,0,0,0
Singapore,2000,Sailing,0,0,0
Singapore,2004,Athletics,0,0,0
Singapore,2004,Sailing,0,0,0
Singapore,2008,Athletics,0,0,0
Singapore,2008,Sailing,0,0,0
Singapore,2012,Athletics,0,0,0
Singapore,2012,Sailing,0,0,0
Singapore,2016,Athletics,0,0,0
Singapore,2016,Sailing,0,0,0
Singapore,2016,Rowing,0,0,0
Singapore,2020,Athletics,0,0,0
Singapore,2020,Sailing,0,0,0
Singapore,2020,Rowing,0,0,0
Singapore,2024,Athletics,0,0,0
Singapore,2024,Sailing,0,0,1
Singapore,2024,Rowing,0,0,0
Singy,1900,Sailing,0,0,0
Sirene,1960,Sailing,1,0,0
Sjhxa,1952,Sailing,0,0,0
Sjovinge,1960,Sailing,0,0,0
Skidoo,1952,Sailing,0,0,0
Skum,1960,Sailing,0,1,0
Slaghoken,1948,Sailing,0,1,0
Slaghoken II,1956,Sailing,1,0,0
Slovakia,1996,Athletics,0,0,0
Slovakia,1996,Boxing,0,0,0
Slovakia,1996,Sailing,0,0,0
Slovakia,1996,Rowing,0,0,0
Slovakia,1996,Cycling,0,0,0
Slovakia,1996,Tennis,0,0,0
Slovakia,2000,Athletics,0,0,0
Slovakia,2000,Sailing,0,0,0
Slovakia,2000,Rowing,0,0,0
Slovakia,2000,Cycling,0,0,0
Slovakia,2000,Tennis,0,0,0
Slovakia,2004,Athletics,0,0,0
Slovakia,2004,Sailing,0,0,0
Slovakia,2004,Rowing,0,0,0
Slovakia,2004,Cycling,0,0,0
Slovakia,2004,Tennis,0,0,0
Slovakia,2008,Athletics,0,0,0
Slovakia,2008,Triathlon,0,0,0
Slovakia,2008,Sailing,0,0,0
Slovakia,2008,Cycling,0,0,0
Slovakia,2008,Tennis,0,0,0
Slovakia,2012,Athletics,0,0,0
Slovakia,2012,Triathlon,0,0,0
Slovakia,2012,Cycling,0,0,0
Slovakia,2012,Tennis,0,0,0
Slovakia,2016,Athletics,1,0,0
Slovakia,2016,Triathlon,0,0,0
Slovakia,2016,Cycling,0,0,0
Slovakia,2016,Tennis,0,0,0
Slovakia,2020,Athletics,0,0,0
Slovakia,2020,Boxing,0,0,0
Slovakia,2020,Cycling,0,0,0
Slovakia,2020,Tennis,0,0,0
Slovakia,2024,Athletics,0,0,0
Slovakia,2024,Boxing,0,0,0
Slovakia,2024,Sailing,0,0,0
Slovakia,2024,Cycling,0,0,0
Slovakia,2024,Tennis,0,0,0
Slovenia,1992,Athletics,0,0,0
Slovenia,1992,Sailing,0,0,0
Slovenia,1992,Rowing,0,0,2
Slovenia,1992,Cycling,0,0,0
Slovenia,1992,Tennis,0,0,0
Slovenia,1996,Athletics,0,1,0
Slovenia,1996,Sailing,0,0,0
Slovenia,1996,Rowing,0,0,0
Slovenia,1996,Cycling,0,0,0
Slovenia,2000,Athletics,0,0,0
Slovenia,2000,Sailing,0,0,0
Slovenia,2000,Rowing,1,0,0
Slovenia,2000,Cycling,0,0,0
Slovenia,2000,Handball,0,0,0
Slovenia,2000,Tennis,0,0,0
Slovenia,2004,Athletics,0,0,1
Slovenia,2004,Sailing,0,0,1
Slovenia,2004,Rowing,0,1,0
Slovenia,2004,Cycling,0,0,0
Slovenia,2004,Handball,0,0,0
Slovenia,2004,Tennis,0,0,0
Slovenia,2008,Athletics,1,0,0
Slovenia,2008,Sailing,0,1,0
Slovenia,2008,Rowing,0,0,0
Slovenia,2008,Cycling,0,0,0
Slovenia,2012,Athletics,0,1,0
Slovenia,2012,Triathlon,0,0,0
Slovenia,2012,Sailing,0,0,0
Slovenia,2012,Rowing,0,0,1
Slovenia,2012,Cycling,0,0,0
Slovenia,2012,Tennis,0,0,0
Slovenia,2016,Athletics,0,0,0
Slovenia,2016,Triathlon,0,0,0
Slovenia,2016,Sailing,0,1,0
Slovenia,2016,Cycling,0,0,0
Slovenia,2016,Handball,0,0,0
Slovenia,2016,Tennis,0,0,0
Slovenia,2020,Athletics,0,0,0
Slovenia,2020,Sailing,0,0,0
Slovenia,2020,Cycling,1,0,1
Slovenia,2024,Athletics,0,0,0
Slovenia,2024,Sailing,0,1,0
Slovenia,2024,Rowing,0,0,0
Slovenia,2024,Cycling,0,0,0
Slovenia,2024,Handball,0,0,0
Slovenia,2024,Volleyball,0,0,0
Snap,1948,Sailing,0,0,1
Snowten III,1960,Sailing,0,0,0
Snude,1952,Sailing,0,0,0
Societ Nautique de la Marne,1900,Rowing,0,1,0
Socit Nautique de Bayonne,1912,Rowing,0,0,0
Solomon Islands,1984,Athletics,0,0,0
Solomon Islands,1988,Athletics,0,0,0
Solomon Islands,1988,Boxing,0,0,0
Solomon Islands,1996,Athletics,0,0,0
Solomon Islands,2000,Athletics,0,0,0
Solomon Islands,2004,Athletics,0,0,0
Solomon Islands,2008,Athletics,0,0,0
Solomon Islands,2012,Athletics,0,0,0
Solomon Islands,2016,Athletics,0,0,0
Solomon Islands,2020,Athletics,0,0,0
Solomon Islands,2024,Athletics,0,0,0
Somalia,1972,Athletics,0,0,0
Somalia,1984,Athletics,0,0,0
Somalia,1988,Athletics,0,0,0
Somalia,1996,Athletics,0,0,0
Somalia,2000,Athletics,0,0,0
Somalia,2004,Athletics,0,0,0
Somalia,2008,Athletics,0,0,0
Somalia,2012,Athletics,0,0,0
Somalia,2016,Athletics,0,0,0
Somalia,2020,Athletics,0,0,0
Somalia,2020,Boxing,0,0,0
Somalia,2024,Athletics,0,0,0
Sonja II,1912,Sailing,0,0,0
Sorais,1908,Sailing,0,0,1
Souriceau,1900,Sailing,0,0,0
South Africa,1904,Athletics,0,0,0
South Africa,1908,Athletics,1,1,0
South Africa,1908,Cycling,0,0,0
South Africa,1908,Tennis,0,0,0
South Africa,1912,Athletics,1,1,0
South Africa,1912,Cycling,1,0,0
South Africa,1912,Tennis,2,1,0
South Africa,1920,Athletics,1,1,1
South Africa,1920,Boxing,1,0,0
South Africa,1920,Cycling,0,2,1
South Africa,1920,Tennis,1,0,1
South Africa,1924,Athletics,0,1,1
South Africa,1924,Boxing,1,0,0
South Africa,1924,Sailing,0,0,0
South Africa,1924,Cycling,0,0,0
South Africa,1924,Tennis,0,0,0
South Africa,1928,Athletics,1,0,0
South Africa,1928,Boxing,0,0,1
South Africa,1928,Sailing,0,0,0
South Africa,1928,Rowing,0,0,0
South Africa,1928,Cycling,0,0,0
South Africa,1932,Athletics,0,0,1
South Africa,1932,Boxing,2,0,1
South Africa,1932,Sailing,0,0,0
South Africa,1936,Athletics,0,0,0
South Africa,1936,Boxing,0,1,0
South Africa,1936,Rowing,0,0,0
South Africa,1936,Cycling,0,0,0
South Africa,1948,Athletics,0,0,0
South Africa,1948,Boxing,2,1,1
South Africa,1948,Sailing,0,0,0
South Africa,1948,Rowing,0,0,0
South Africa,1948,Cycling,0,0,0
South Africa,1952,Athletics,1,1,0
South Africa,1952,Boxing,0,1,3
South Africa,1952,Sailing,0,0,0
South Africa,1952,Rowing,0,0,0
South Africa,1952,Modern Pentathlon,0,0,0
South Africa,1952,Cycling,0,2,1
South Africa,1956,Athletics,0,0,0
South Africa,1956,Boxing,0,0,2
South Africa,1956,Sailing,0,0,0
South Africa,1956,Modern Pentathlon,0,0,0
South Africa,1956,Cycling,0,0,1
South Africa,1960,Athletics,0,0,1
South Africa,1960,Boxing,0,1,1
South Africa,1960,Sailing,0,0,0
South Africa,1960,Rowing,0,0,0
South Africa,1960,Modern Pentathlon,0,0,0
South Africa,1960,Cycling,0,0,0
South Africa,1992,Athletics,0,1,0
South Africa,1992,Boxing,0,0,0
South Africa,1992,Sailing,0,0,0
South Africa,1992,Rowing,0,0,0
South Africa,1992,Modern Pentathlon,0,0,0
South Africa,1992,Cycling,0,0,0
South Africa,1992,Tennis,0,1,0
South Africa,1996,Athletics,1,1,0
South Africa,1996,Boxing,0,0,0
South Africa,1996,Sailing,0,0,0
South Africa,1996,Rowing,0,0,0
South Africa,1996,Modern Pentathlon,0,0,0
South Africa,1996,Cycling,0,0,0
South Africa,1996,Hockey,0,0,0
South Africa,1996,Tennis,0,0,0
South Africa,2000,Athletics,0,1,2
South Africa,2000,Triathlon,0,0,0
South Africa,2000,Boxing,0,0,0
South Africa,2000,Sailing,0,0,0
South Africa,2000,Rowing,0,0,0
South Africa,2000,Modern Pentathlon,0,0,0
South Africa,2000,Cycling,0,0,0
South Africa,2000,Hockey,0,0,0
South Africa,2000,Tennis,0,0,0
South Africa,2004,Athletics,0,2,0
South Africa,2004,Triathlon,0,0,0
South Africa,2004,Boxing,0,0,0
South Africa,2004,Sailing,0,0,0
South Africa,2004,Rowing,0,0,1
South Africa,2004,Cycling,0,0,0
South Africa,2004,Hockey,0,0,0
South Africa,2004,Beach Volleyball,0,0,0
South Africa,2008,Athletics,0,1,0
South Africa,2008,Triathlon,0,0,0
South Africa,2008,Boxing,0,0,0
South Africa,2008,Sailing,0,0,0
South Africa,2008,Rowing,0,0,0
South Africa,2008,Cycling,0,0,0
South Africa,2008,Hockey,0,0,0
South Africa,2008,Tennis,0,0,0
South Africa,2008,Beach Volleyball,0,0,0
South Africa,2012,Athletics,0,1,0
South Africa,2012,Triathlon,0,0,0
South Africa,2012,Boxing,0,0,0
South Africa,2012,Sailing,0,0,0
South Africa,2012,Rowing,1,0,0
South Africa,2012,Cycling,0,0,0
South Africa,2012,Hockey,0,0,0
South Africa,2012,Beach Volleyball,0,0,0
South Africa,2016,Athletics,2,2,0
South Africa,2016,Triathlon,0,0,1
South Africa,2016,Sailing,0,0,0
South Africa,2016,Rowing,0,1,0
South Africa,2016,Cycling,0,0,0
South Africa,2020,Athletics,0,0,0
South Africa,2020,Triathlon,0,0,0
South Africa,2020,Sailing,0,0,0
South Africa,2020,Rowing,0,0,0
South Africa,2020,Cycling,0,0,0
South Africa,2020,Hockey,0,0,0
South Africa,2024,Athletics,0,2,0
South Africa,2024,Triathlon,0,0,0
South Africa,2024,Rowing,0,0,0
South Africa,2024,Cycling,0,0,1
South Africa,2024,Hockey,0,0,0
South Korea,1948,Athletics,0,0,0
South Korea,1948,Boxing,0,0,1
South Korea,1948,Cycling,0,0,0
South Korea,1952,Athletics,0,0,0
South Korea,1952,Boxing,0,0,1
South Korea,1952,Cycling,0,0,0
South Korea,1956,Athletics,0,0,0
South Korea,1956,Boxing,0,1,0
South Korea,1956,Cycling,0,0,0
South Korea,1960,Athletics,0,0,0
South Korea,1960,Boxing,0,0,0
South Korea,1960,Cycling,0,0,0
South Korea,1964,Athletics,0,0,0
South Korea,1964,Boxing,0,1,0
South Korea,1964,Rowing,0,0,0
South Korea,1964,Modern Pentathlon,0,0,0
South Korea,1964,Cycling,0,0,0
South Korea,1964,Volleyball,0,0,0
South Korea,1968,Athletics,0,0,0
South Korea,1968,Boxing,0,1,1
South Korea,1968,Cycling,0,0,0
South Korea,1968,Volleyball,0,0,0
South Korea,1972,Athletics,0,0,0
South Korea,1972,Boxing,0,0,0
South Korea,1972,Volleyball,0,0,0
South Korea,1976,Boxing,0,0,0
South Korea,1976,Volleyball,0,0,1
South Korea,1984,Athletics,0,0,0
South Korea,1984,Boxing,1,1,1
South Korea,1984,Sailing,0,0,0
South Korea,1984,Rowing,0,0,0
South Korea,1984,Modern Pentathlon,0,0,0
South Korea,1984,Cycling,0,0,0
South Korea,1984,Handball,0,1,0
South Korea,1984,Volleyball,0,0,0
South Korea,1988,Athletics,0,0,0
South Korea,1988,Boxing,2,1,1
South Korea,1988,Sailing,0,0,0
South Korea,1988,Rowing,0,0,0
South Korea,1988,Modern Pentathlon,0,0,0
South Korea,1988,Cycling,0,0,0
South Korea,1988,Hockey,0,1,0
South Korea,1988,Handball,1,1,0
South Korea,1988,Tennis,0,0,0
South Korea,1988,Volleyball,0,0,0
South Korea,1992,Athletics,1,0,0
South Korea,1992,Boxing,0,0,2
South Korea,1992,Sailing,0,0,0
South Korea,1992,Rowing,0,0,0
South Korea,1992,Modern Pentathlon,0,0,0
South Korea,1992,Cycling,0,0,0
South Korea,1992,Hockey,0,0,0
South Korea,1992,Handball,1,0,0
South Korea,1992,Tennis,0,0,0
South Korea,1992,Volleyball,0,0,0
South Korea,1996,Athletics,0,1,0
South Korea,1996,Boxing,0,1,0
South Korea,1996,Sailing,0,0,0
South Korea,1996,Rowing,0,0,0
South Korea,1996,Modern Pentathlon,0,0,0
South Korea,1996,Cycling,0,0,0
South Korea,1996,Hockey,0,1,0
South Korea,1996,Handball,0,1,0
South Korea,1996,Tennis,0,0,0
South Korea,1996,Volleyball,0,0,0
South Korea,2000,Athletics,0,0,0
South Korea,2000,Boxing,0,0,0
South Korea,2000,Sailing,0,0,0
South Korea,2000,Rowing,0,0,0
South Korea,2000,Cycling,0,0,0
South Korea,2000,Hockey,0,1,0
South Korea,2000,Handball,0,0,0
South Korea,2000,Tennis,0,0,0
South Korea,2000,Volleyball,0,0,0
South Korea,2004,Athletics,0,0,0
South Korea,2004,Boxing,0,0,2
South Korea,2004,Sailing,0,0,0
South Korea,2004,Rowing,0,0,0
South Korea,2004,Modern Pentathlon,0,0,0
South Korea,2004,Cycling,0,0,0
South Korea,2004,Hockey,0,0,0
South Korea,2004,Handball,0,1,0
South Korea,2004,Tennis,0,0,0
South Korea,2004,Volleyball,0,0,0
South Korea,2008,Athletics,0,0,0
South Korea,2008,Boxing,0,0,1
South Korea,2008,Sailing,0,0,0
South Korea,2008,Rowing,0,0,0
South Korea,2008,Modern Pentathlon,0,0,0
South Korea,2008,Cycling,0,0,0
South Korea,2008,Hockey,0,0,0
South Korea,2008,Handball,0,0,1
South Korea,2008,Tennis,0,0,0
South Korea,2012,Athletics,0,0,0
South Korea,2012,Triathlon,0,0,0
South Korea,2012,Boxing,0,1,0
South Korea,2012,Sailing,0,0,0
South Korea,2012,Rowing,0,0,0
South Korea,2012,Modern Pentathlon,0,0,0
South Korea,2012,Cycling,0,0,0
South Korea,2012,Hockey,0,0,0
South Korea,2012,Handball,0,0,0
South Korea,2012,Volleyball,0,0,0
South Korea,2016,Athletics,0,0,0
South Korea,2016,Boxing,0,0,0
South Korea,2016,Sailing,0,0,0
South Korea,2016,Rowing,0,0,0
South Korea,2016,Modern Pentathlon,0,0,0
South Korea,2016,Cycling,0,0,0
South Korea,2016,Hockey,0,0,0
South Korea,2016,Handball,0,0,0
South Korea,2016,Volleyball,0,0,0
South Korea,2020,Athletics,0,0,0
South Korea,2020,Boxing,0,0,0
South Korea,2020,Sailing,0,0,0
South Korea,2020,Rowing,0,0,0
South Korea,2020,Modern Pentathlon,0,0,1
South Korea,2020,Cycling,0,0,0
South Korea,2020,Handball,0,0,0
South Korea,2020,Tennis,0,0,0
South Korea,2020,Volleyball,0,0,0
South Sudan,2016,Athletics,0,0,0
South Sudan,2020,Athletics,0,0,0
South Sudan,2024,Athletics,0,0,0
South Vietnam,1952,Athletics,0,0,0
South Vietnam,1952,Boxing,0,0,0
South Vietnam,1952,Cycling,0,0,0
South Vietnam,1956,Cycling,0,0,0
South Vietnam,1964,Athletics,0,0,0
South Vietnam,1964,Cycling,0,0,0
South Vietnam,1968,Athletics,0,0,0
South Vietnam,1968,Cycling,0,0,0
South Yemen,1988,Athletics,0,0,0
South Yemen,1988,Boxing,0,0,0
Souvenance,1900,Sailing,0,0,0
Soviet Union,1952,Athletics,2,8,7
Soviet Union,1952,Boxing,0,2,4
Soviet Union,1952,Sailing,0,0,0
Soviet Union,1952,Rowing,1,2,0
Soviet Union,1952,Modern Pentathlon,0,0,0
Soviet Union,1952,Cycling,0,0,0
Soviet Union,1956,Athletics,5,7,10
Soviet Union,1956,Boxing,3,1,2
Soviet Union,1956,Sailing,0,0,0
Soviet Union,1956,Rowing,2,1,1
Soviet Union,1956,Modern Pentathlon,1,0,0
Soviet Union,1956,Cycling,0,0,0
Soviet Union,1960,Athletics,11,5,5
Soviet Union,1960,Boxing,1,2,2
Soviet Union,1960,Sailing,0,1,0
Soviet Union,1960,Rowing,2,2,1
Soviet Union,1960,Modern Pentathlon,0,1,0
Soviet Union,1960,Cycling,1,0,4
Soviet Union,1964,Athletics,5,2,11
Soviet Union,1964,Boxing,3,4,2
Soviet Union,1964,Sailing,0,0,0
Soviet Union,1964,Rowing,2,0,0
Soviet Union,1964,Modern Pentathlon,1,1,1
Soviet Union,1964,Cycling,0,1,0
Soviet Union,1964,Volleyball,1,1,0
Soviet Union,1968,Athletics,3,2,8
Soviet Union,1968,Boxing,3,2,1
Soviet Union,1968,Sailing,1,0,0
Soviet Union,1968,Rowing,1,0,1
Soviet Union,1968,Modern Pentathlon,0,1,1
Soviet Union,1968,Cycling,0,0,0
Soviet Union,1968,Volleyball,2,0,0
Soviet Union,1972,Athletics,9,7,1
Soviet Union,1972,Boxing,2,0,0
Soviet Union,1972,Sailing,1,0,1
Soviet Union,1972,Rowing,2,0,0
Soviet Union,1972,Modern Pentathlon,1,1,1
Soviet Union,1972,Cycling,2,0,1
Soviet Union,1972,Handball,0,0,0
Soviet Union,1972,Volleyball,1,0,1
Soviet Union,1976,Athletics,4,4,10
Soviet Union,1976,Boxing,0,1,4
Soviet Union,1976,Sailing,0,2,0
Soviet Union,1976,Rowing,1,4,4
Soviet Union,1976,Modern Pentathlon,0,1,0
Soviet Union,1976,Cycling,1,1,0
Soviet Union,1976,Handball,2,0,0
Soviet Union,1976,Volleyball,0,2,0
Soviet Union,1980,Athletics,15,14,12
Soviet Union,1980,Boxing,1,6,1
Soviet Union,1980,Sailing,1,1,1
Soviet Union,1980,Rowing,1,9,2
Soviet Union,1980,Modern Pentathlon,2,0,1
Soviet Union,1980,Cycling,3,1,2
Soviet Union,1980,Hockey,0,0,2
Soviet Union,1980,Handball,1,1,0
Soviet Union,1980,Volleyball,2,0,0
Soviet Union,1988,Athletics,10,6,10
Soviet Union,1988,Boxing,1,1,2
Soviet Union,1988,Sailing,0,1,1
Soviet Union,1988,Rowing,0,2,1
Soviet Union,1988,Modern Pentathlon,0,0,1
Soviet Union,1988,Cycling,4,1,2
Soviet Union,1988,Hockey,0,0,0
Soviet Union,1988,Handball,1,0,1
Soviet Union,1988,Tennis,0,0,0
Soviet Union,1988,Volleyball,1,1,0
Spain,1900,Rowing,0,0,0
Spain,1920,Athletics,0,0,0
Spain,1920,Tennis,0,0,0
Spain,1924,Athletics,0,0,0
Spain,1924,Boxing,0,0,0
Spain,1924,Sailing,0,0,0
Spain,1924,Rowing,0,0,0
Spain,1924,Tennis,0,0,0
Spain,1928,Athletics,0,0,0
Spain,1928,Boxing,0,0,0
Spain,1928,Sailing,0,0,0
Spain,1928,Cycling,0,0,0
Spain,1928,Hockey,0,0,0
Spain,1932,Sailing,0,0,1
Spain,1948,Athletics,0,0,0
Spain,1948,Boxing,0,0,0
Spain,1948,Sailing,0,0,0
Spain,1948,Rowing,0,0,0
Spain,1948,Modern Pentathlon,0,0,0
Spain,1948,Hockey,0,0,0
Spain,1952,Sailing,0,0,0
Spain,1952,Rowing,0,0,0
Spain,1960,Athletics,0,0,0
Spain,1960,Boxing,0,0,0
Spain,1960,Sailing,0,0,0
Spain,1960,Rowing,0,0,0
Spain,1960,Modern Pentathlon,0,0,0
Spain,1960,Cycling,0,0,0
Spain,1960,Hockey,0,0,1
Spain,1964,Athletics,0,0,0
Spain,1964,Boxing,0,0,0
Spain,1964,Sailing,0,0,0
Spain,1964,Cycling,0,0,0
Spain,1964,Hockey,0,0,0
