Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,Host
Shooting,1956,Australia,0,0,0,0,12,21,219," Melbourne, Australia"
Shooting,1956,Romania,1,0,1,2,4,21,219," Melbourne, Australia"
Shooting,1956,Sweden,0,1,1,2,8,21,219," Melbourne, Australia"
Shooting,1956,Peru,0,0,0,0,8,21,219," Melbourne, Australia"
Shooting,1956,India,0,0,0,0,2,21,219," Melbourne, Australia"
Shooting,1956,United States,0,0,1,1,8,21,219," Melbourne, Australia"
Shooting,1956,Philippines,0,0,0,0,5,21,219," Melbourne, Australia"
Shooting,1956,Venezuela,0,0,0,0,9,21,219," Melbourne, Australia"
Shooting,1956,Canada,1,0,1,2,5,21,219," Melbourne, Australia"
Shooting,1956,Soviet Union,3,4,1,8,11,21,219," Melbourne, Australia"
Shooting,1956,Italy,1,0,1,2,5,21,219," Melbourne, Australia"
Shooting,1956,Argentina,0,0,0,0,4,21,219," Melbourne, Australia"
Shooting,1956,Czech Republic,0,1,0,1,4,21,219," Melbourne, Australia"
Shooting,1956,Mexico,0,0,0,0,3,21,219," Melbourne, Australia"
Shooting,1956,Pakistan,0,0,0,0,2,21,219," Melbourne, Australia"
Shooting,1956,Malaya,0,0,0,0,3,21,219," Melbourne, Australia"
Shooting,1956,South Korea,0,0,0,0,2,21,219," Melbourne, Australia"
Shooting,1956,Kenya,0,0,0,0,2,21,219," Melbourne, Australia"
Shooting,1956,Great Britain,0,0,0,0,6,21,219," Melbourne, Australia"
Shooting,1956,Chile,0,0,0,0,3,21,219," Melbourne, Australia"
Shooting,1956,France,0,0,0,0,5,21,219," Melbourne, Australia"
Shooting,1956,Puerto Rico,0,0,0,0,3,21,219," Melbourne, Australia"
Shooting,1956,Colombia,0,0,0,0,3,21,219," Melbourne, Australia"
Shooting,1956,Japan,0,0,0,0,6,21,219," Melbourne, Australia"
Shooting,1956,South Africa,0,0,0,0,2,21,219," Melbourne, Australia"
Shooting,1956,Denmark,0,0,0,0,2,21,219," Melbourne, Australia"
Shooting,1956,Greece,0,0,0,0,2,21,219," Melbourne, Australia"
Shooting,1956,Poland,0,1,0,1,2,21,219," Melbourne, Australia"
Shooting,1956,Hungary,0,0,0,0,5,21,219," Melbourne, Australia"
Shooting,1956,Belgium,0,0,0,0,2,21,219," Melbourne, Australia"
Shooting,1956,Finland,1,0,1,2,4,21,219," Melbourne, Australia"
Shooting,1956,Serbia,0,0,0,0,1,21,219," Melbourne, Australia"
Shooting,1956,Brazil,0,0,0,0,4,21,219," Melbourne, Australia"
Shooting,1956,Indonesia,0,0,0,0,1,21,219," Melbourne, Australia"
Shooting,1956,Germany,0,0,0,0,2,21,219," Melbourne, Australia"
Shooting,1956,Chinese Taipei,0,0,0,0,1,21,219," Melbourne, Australia"
Shooting,1952,Norway,2,0,0,2,9,21,289," Helsinki, Finland"
Shooting,1952,Monaco,0,0,0,0,6,21,289," Helsinki, Finland"
Shooting,1952,Hungary,1,1,1,3,6,21,289," Helsinki, Finland"
Shooting,1952,Spain,0,1,0,1,4,21,289," Helsinki, Finland"
Shooting,1952,Egypt,0,0,0,0,6,21,289," Helsinki, Finland"
Shooting,1952,Soviet Union,1,1,2,4,11,21,289," Helsinki, Finland"
Shooting,1952,Greece,0,0,0,0,6,21,289," Helsinki, Finland"
Shooting,1952,Venezuela,0,0,0,0,7,21,289," Helsinki, Finland"
Shooting,1952,Pakistan,0,0,0,0,1,21,289," Helsinki, Finland"
Shooting,1952,India,0,0,0,0,2,21,289," Helsinki, Finland"
Shooting,1952,Great Britain,0,0,0,0,12,21,289," Helsinki, Finland"
Shooting,1952,Italy,0,0,0,0,8,21,289," Helsinki, Finland"
Shooting,1952,Israel,0,0,0,0,4,21,289," Helsinki, Finland"
Shooting,1952,United States,1,0,1,2,6,21,289," Helsinki, Finland"
Shooting,1952,Sweden,0,2,1,3,10,21,289," Helsinki, Finland"
Shooting,1952,Chile,0,0,0,0,2,21,289," Helsinki, Finland"
Shooting,1952,Canada,1,0,0,1,4,21,289," Helsinki, Finland"
Shooting,1952,Brazil,0,0,0,0,8,21,289," Helsinki, Finland"
Shooting,1952,Switzerland,0,1,0,1,9,21,289," Helsinki, Finland"
Shooting,1952,Argentina,0,0,0,0,7,21,289," Helsinki, Finland"
Shooting,1952,Romania,1,0,1,2,4,21,289," Helsinki, Finland"
Shooting,1952,Czech Republic,0,0,0,0,6,21,289," Helsinki, Finland"
Shooting,1952,Denmark,0,0,0,0,5,21,289," Helsinki, Finland"
Shooting,1952,Philippines,0,0,0,0,3,21,289," Helsinki, Finland"
Shooting,1952,Poland,0,0,0,0,2,21,289," Helsinki, Finland"
Shooting,1952,Cuba,0,0,0,0,2,21,289," Helsinki, Finland"
Shooting,1952,Portugal,0,0,0,0,4,21,289," Helsinki, Finland"
Shooting,1952,Serbia,0,0,0,0,6,21,289," Helsinki, Finland"
Shooting,1952,Saar,0,0,0,0,2,21,289," Helsinki, Finland"
Shooting,1952,Belgium,0,0,0,0,3,21,289," Helsinki, Finland"
Shooting,1952,Puerto Rico,0,0,0,0,5,21,289," Helsinki, Finland"
Shooting,1952,Guatemala,0,0,0,0,3,21,289," Helsinki, Finland"
Shooting,1952,Austria,0,0,0,0,3,21,289," Helsinki, Finland"
Shooting,1952,France,0,0,0,0,9,21,289," Helsinki, Finland"
Shooting,1952,Lebanon,0,0,0,0,3,21,289," Helsinki, Finland"
Shooting,1952,Finland,0,1,1,2,11,21,289," Helsinki, Finland"
Shooting,1952,Mexico,0,0,0,0,4,21,289," Helsinki, Finland"
Shooting,1952,Japan,0,0,0,0,1,21,289," Helsinki, Finland"
Shooting,1952,Bulgaria,0,0,0,0,6,21,289," Helsinki, Finland"
Shooting,1952,Germany,0,0,0,0,6,21,289," Helsinki, Finland"
Shooting,1952,South Africa,0,0,0,0,1,21,289," Helsinki, Finland"
Shooting,1948,Norway,0,0,1,1,9,12,216," London, United Kingdom"
Shooting,1948,Monaco,0,0,0,0,4,12,216," London, United Kingdom"
Shooting,1948,Italy,0,0,0,0,6,12,216," London, United Kingdom"
Shooting,1948,Mexico,0,0,0,0,9,12,216," London, United Kingdom"
Shooting,1948,Spain,0,0,0,0,6,12,216," London, United Kingdom"
Shooting,1948,Switzerland,1,1,0,2,7,12,216," London, United Kingdom"
Shooting,1948,Argentina,0,1,0,1,12,12,216," London, United Kingdom"
Shooting,1948,Greece,0,0,0,0,7,12,216," London, United Kingdom"
Shooting,1948,Peru,1,0,0,1,9,12,216," London, United Kingdom"
Shooting,1948,Hungary,1,0,0,1,4,12,216," London, United Kingdom"
Shooting,1948,Puerto Rico,0,0,0,0,2,12,216," London, United Kingdom"
Shooting,1948,Great Britain,0,0,0,0,12,12,216," London, United Kingdom"
Shooting,1948,Cuba,0,0,0,0,7,12,216," London, United Kingdom"
Shooting,1948,United States,1,1,0,2,12,12,216," London, United Kingdom"
Shooting,1948,Sweden,0,0,3,3,11,12,216," London, United Kingdom"
Shooting,1948,Austria,0,0,0,0,3,12,216," London, United Kingdom"
Shooting,1948,France,0,0,0,0,12,12,216," London, United Kingdom"
Shooting,1948,Netherlands,0,0,0,0,4,12,216," London, United Kingdom"
Shooting,1948,Brazil,0,0,0,0,7,12,216," London, United Kingdom"
Shooting,1948,Portugal,0,0,0,0,5,12,216," London, United Kingdom"
Shooting,1948,Denmark,0,0,0,0,7,12,216," London, United Kingdom"
Shooting,1948,Chile,0,0,0,0,4,12,216," London, United Kingdom"
Shooting,1948,Belgium,0,0,0,0,3,12,216," London, United Kingdom"
Shooting,1948,Australia,0,0,0,0,6,12,216," London, United Kingdom"
Shooting,1948,Finland,0,1,0,1,12,12,216," London, United Kingdom"
Shooting,1948,Philippines,0,0,0,0,3,12,216," London, United Kingdom"
Shooting,1948,Lebanon,0,0,0,0,2,12,216," London, United Kingdom"
Shooting,1948,Iran,0,0,0,0,3,12,216," London, United Kingdom"
Shooting,1936,Norway,1,0,0,1,4,9,162," Berlin, Germany"
Shooting,1936,Monaco,0,0,0,0,6,9,162," Berlin, Germany"
Shooting,1936,Mexico,0,0,0,0,5,9,162," Berlin, Germany"
Shooting,1936,Egypt,0,0,0,0,1,9,162," Berlin, Germany"
Shooting,1936,Argentina,0,0,0,0,5,9,162," Berlin, Germany"
Shooting,1936,Portugal,0,0,0,0,6,9,162," Berlin, Germany"
Shooting,1936,Greece,0,0,0,0,8,9,162," Berlin, Germany"
Shooting,1936,Latvia,0,0,0,0,3,9,162," Berlin, Germany"
Shooting,1936,Sweden,1,0,1,2,7,9,162," Berlin, Germany"
Shooting,1936,Hungary,0,1,0,1,8,9,162," Berlin, Germany"
Shooting,1936,France,0,0,1,1,8,9,162," Berlin, Germany"
Shooting,1936,Italy,0,0,0,0,9,9,162," Berlin, Germany"
Shooting,1936,Netherlands,0,0,0,0,4,9,162," Berlin, Germany"
Shooting,1936,Brazil,0,0,0,0,4,9,162," Berlin, Germany"
Shooting,1936,Poland,0,0,1,1,6,9,162," Berlin, Germany"
Shooting,1936,Finland,0,0,0,0,8,9,162," Berlin, Germany"
Shooting,1936,Czech Republic,0,0,0,0,7,9,162," Berlin, Germany"
Shooting,1936,Romania,0,0,0,0,4,9,162," Berlin, Germany"
Shooting,1936,Germany,1,2,0,3,9,9,162," Berlin, Germany"
Shooting,1936,United States,0,0,0,0,6,9,162," Berlin, Germany"
Shooting,1936,Philippines,0,0,0,0,2,9,162," Berlin, Germany"
Shooting,1936,Austria,0,0,0,0,3,9,162," Berlin, Germany"
Shooting,1936,Denmark,0,0,0,0,6,9,162," Berlin, Germany"
Shooting,1936,Liechtenstein,0,0,0,0,3,9,162," Berlin, Germany"
Shooting,1936,Serbia,0,0,0,0,1,9,162," Berlin, Germany"
Shooting,1936,Bulgaria,0,0,0,0,1,9,162," Berlin, Germany"
Shooting,1936,Belgium,0,0,0,0,3,9,162," Berlin, Germany"
Shooting,1936,Chile,0,0,0,0,3,9,162," Berlin, Germany"
Shooting,1936,Peru,0,0,0,0,1,9,162," Berlin, Germany"
Shooting,1932,Sweden,1,0,0,1,3,6,44," Los Angeles, United States"
Shooting,1932,Spain,0,0,0,0,5,6,44," Los Angeles, United States"
Shooting,1932,Hungary,0,0,1,1,3,6,44," Los Angeles, United States"
Shooting,1932,Italy,1,0,1,2,6,6,44," Los Angeles, United States"
Shooting,1932,Brazil,0,0,0,0,6,6,44," Los Angeles, United States"
Shooting,1932,United States,0,0,0,0,6,6,44," Los Angeles, United States"
Shooting,1932,Argentina,0,0,0,0,2,6,44," Los Angeles, United States"
Shooting,1932,Portugal,0,0,0,0,4,6,44," Los Angeles, United States"
Shooting,1932,Mexico,0,1,0,1,5,6,44," Los Angeles, United States"
Shooting,1932,Germany,0,1,0,1,1,6,44," Los Angeles, United States"
Shooting,1924,Monaco,0,0,0,0,4,30,508," Paris, France"
Shooting,1924,France,1,1,0,2,22,30,508," Paris, France"
Shooting,1924,Belgium,0,0,0,0,14,30,508," Paris, France"
Shooting,1924,Egypt,0,0,0,0,1,30,508," Paris, France"
Shooting,1924,Argentina,0,0,0,0,8,30,508," Paris, France"
Shooting,1924,Greece,0,0,0,0,7,30,508," Paris, France"
Shooting,1924,Sweden,0,2,2,4,18,30,508," Paris, France"
Shooting,1924,Norway,2,1,1,4,13,30,508," Paris, France"
Shooting,1924,Great Britain,1,2,0,3,22,30,508," Paris, France"
Shooting,1924,Haiti,0,0,1,1,5,30,508," Paris, France"
Shooting,1924,Finland,0,1,2,3,15,30,508," Paris, France"
Shooting,1924,United States,5,2,2,9,21,30,508," Paris, France"
Shooting,1924,Canada,0,1,0,1,6,30,508," Paris, France"
Shooting,1924,Austria,0,0,0,0,6,30,508," Paris, France"
Shooting,1924,Italy,0,0,0,0,14,30,508," Paris, France"
Shooting,1924,Portugal,0,0,0,0,8,30,508," Paris, France"
Shooting,1924,Poland,0,0,0,0,7,30,508," Paris, France"
Shooting,1924,Netherlands,0,0,0,0,11,30,508," Paris, France"
Shooting,1924,Czech Republic,0,0,0,0,18,30,508," Paris, France"
Shooting,1924,South Africa,0,0,0,0,7,30,508," Paris, France"
Shooting,1924,Spain,0,0,0,0,1,30,508," Paris, France"
Shooting,1924,Romania,0,0,0,0,5,30,508," Paris, France"
Shooting,1924,Hungary,1,0,0,1,7,30,508," Paris, France"
Shooting,1924,Switzerland,0,0,1,1,7,30,508," Paris, France"
Shooting,1924,Mexico,0,0,0,0,2,30,508," Paris, France"
Shooting,1924,Denmark,0,0,1,1,7,30,508," Paris, France"
Shooting,1924,Brazil,0,0,0,0,1,30,508," Paris, France"
Shooting,1920,United States,13,4,6,23,29,66,838," Antwerp, Belgium"
Shooting,1920,Switzerland,0,0,5,5,15,66,838," Antwerp, Belgium"
Shooting,1920,Belgium,0,1,0,1,24,66,838," Antwerp, Belgium"
Shooting,1920,Denmark,1,2,0,3,15,66,838," Antwerp, Belgium"
Shooting,1920,Sweden,1,6,3,10,29,66,838," Antwerp, Belgium"
Shooting,1920,Brazil,1,1,1,3,7,66,838," Antwerp, Belgium"
Shooting,1920,Canada,0,0,0,0,7,66,838," Antwerp, Belgium"
Shooting,1920,Spain,0,0,0,0,7,66,838," Antwerp, Belgium"
Shooting,1920,France,0,2,0,2,17,66,838," Antwerp, Belgium"
Shooting,1920,Czech Republic,0,0,0,0,8,66,838," Antwerp, Belgium"
Shooting,1920,South Africa,0,1,0,1,7,66,838," Antwerp, Belgium"
Shooting,1920,Italy,0,0,0,0,10,66,838," Antwerp, Belgium"
Shooting,1920,Netherlands,0,0,0,0,15,66,838," Antwerp, Belgium"
Shooting,1920,Portugal,0,0,0,0,5,66,838," Antwerp, Belgium"
Shooting,1920,Norway,5,2,4,11,16,66,838," Antwerp, Belgium"
Shooting,1920,Great Britain,0,0,0,0,7,66,838," Antwerp, Belgium"
Shooting,1920,Greece,0,1,0,1,9,66,838," Antwerp, Belgium"
Shooting,1920,Finland,0,1,2,3,9,66,838," Antwerp, Belgium"
Shooting,1912,United States,7,4,3,14,26,54,794," Stockholm, Sweden"
Shooting,1912,Chile,0,0,0,0,2,54,794," Stockholm, Sweden"
Shooting,1912,Denmark,0,1,2,3,14,54,794," Stockholm, Sweden"
Shooting,1912,Sweden,7,6,4,17,61,54,794," Stockholm, Sweden"
Shooting,1912,Finland,0,0,2,2,19,54,794," Stockholm, Sweden"
Shooting,1912,Russia,0,1,1,2,26,54,794," Stockholm, Sweden"
Shooting,1912,Austria,0,0,0,0,7,54,794," Stockholm, Sweden"
Shooting,1912,Norway,0,1,1,2,28,54,794," Stockholm, Sweden"
Shooting,1912,Great Britain,1,4,4,9,38,54,794," Stockholm, Sweden"
Shooting,1912,Germany,0,1,1,2,11,54,794," Stockholm, Sweden"
Shooting,1912,South Africa,0,0,0,0,8,54,794," Stockholm, Sweden"
Shooting,1912,Hungary,1,0,0,1,10,54,794," Stockholm, Sweden"
Shooting,1912,France,2,0,0,2,19,54,794," Stockholm, Sweden"
Shooting,1912,Canada,0,0,0,0,3,54,794," Stockholm, Sweden"
Shooting,1912,Netherlands,0,0,0,0,1,54,794," Stockholm, Sweden"
Shooting,1912,Greece,0,0,0,0,9,54,794," Stockholm, Sweden"
Shooting,1908,Great Britain,6,7,8,21,78,45,444," London, United Kingdom"
Shooting,1908,Denmark,0,0,0,0,10,45,444," London, United Kingdom"
Shooting,1908,France,0,0,2,2,20,45,444," London, United Kingdom"
Shooting,1908,Sweden,2,2,1,5,18,45,444," London, United Kingdom"
Shooting,1908,United States,3,2,1,6,17,45,444," London, United Kingdom"
Shooting,1908,Canada,1,2,1,4,22,45,444," London, United Kingdom"
Shooting,1908,Norway,2,0,1,3,13,45,444," London, United Kingdom"
Shooting,1908,Netherlands,0,0,0,0,17,45,444," London, United Kingdom"
Shooting,1908,Belgium,1,2,0,3,10,45,444," London, United Kingdom"
Shooting,1908,Finland,0,0,0,0,9,45,444," London, United Kingdom"
Shooting,1908,Australasia,0,0,0,0,1,45,444," London, United Kingdom"
Shooting,1908,Greece,0,0,1,1,7,45,444," London, United Kingdom"
Shooting,1908,Hungary,0,0,0,0,2,45,444," London, United Kingdom"
Shooting,1908,Germany,0,0,0,0,1,45,444," London, United Kingdom"
Shooting,1900,France,2,2,2,6,33,24,221," Paris, France"
Shooting,1900,Belgium,0,1,2,3,11,24,221," Paris, France"
Shooting,1900,Switzerland,5,1,1,7,9,24,221," Paris, France"
Shooting,1900,Netherlands,0,0,1,1,7,24,221," Paris, France"
Shooting,1900,Norway,0,2,2,4,5,24,221," Paris, France"
Shooting,1900,Denmark,1,3,0,4,5,24,221," Paris, France"
Shooting,1900,Great Britain,0,0,0,0,1,24,221," Paris, France"
Shooting,1900,Romania,0,0,0,0,1,24,221," Paris, France"
Shooting,1896,Greece,3,3,3,9,27,15,65," Athens, Greece"
Shooting,1896,Switzerland,0,0,0,0,1,15,65," Athens, Greece"
Shooting,1896,Denmark,0,1,2,3,3,15,65," Athens, Greece"
Shooting,1896,France,0,0,0,0,1,15,65," Athens, Greece"
Shooting,1896,Great Britain,0,0,0,0,2,15,65," Athens, Greece"
Shooting,1896,United States,2,1,0,3,3,15,65," Athens, Greece"
Shooting,1896,Italy,0,0,0,0,1,15,65," Athens, Greece"
Football,2024,Iraq,0,0,0,0,19,6,553," Paris, France"
Football,2024,Ukraine,0,0,0,0,18,6,553," Paris, France"
Football,2024,Mali,0,0,0,0,19,6,553," Paris, France"
Football,2024,Germany,0,0,1,1,20,6,553," Paris, France"
Football,2024,Japan,0,0,0,0,43,6,553," Paris, France"
Football,2024,Uzbekistan,0,0,0,0,21,6,553," Paris, France"
Football,2024,Egypt,0,0,0,0,19,6,553," Paris, France"
Football,2024,France,0,1,0,1,41,6,553," Paris, France"
Football,2024,Colombia,0,0,0,0,19,6,553," Paris, France"
Football,2024,Zambia,0,0,0,0,20,6,553," Paris, France"
Football,2024,Argentina,0,0,0,0,18,6,553," Paris, France"
Football,2024,Paraguay,0,0,0,0,19,6,553," Paris, France"
Football,2024,Australia,0,0,0,0,19,6,553," Paris, France"
Football,2024,Spain,1,0,0,1,44,6,553," Paris, France"
Football,2024,United States,1,0,0,1,39,6,553," Paris, France"
Football,2024,New Zealand,0,0,0,0,40,6,553," Paris, France"
Football,2024,Dominican Republic,0,0,0,0,19,6,553," Paris, France"
Football,2024,Israel,0,0,0,0,19,6,553," Paris, France"
Football,2024,Guinea,0,0,0,0,19,6,553," Paris, France"
Football,2024,Morocco,0,0,1,1,19,6,553," Paris, France"
Football,2024,Canada,0,0,0,0,19,6,553," Paris, France"
Football,2024,Brazil,0,1,0,1,22,6,553," Paris, France"
Football,2024,Nigeria,0,0,0,0,18,6,553," Paris, France"
Football,2020,Egypt,0,0,0,0,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Saudi Arabia,0,0,0,0,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Brazil,1,0,0,1,44,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Germany,0,0,0,0,19,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Chile,0,0,0,0,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Mexico,0,0,1,1,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,South Korea,0,0,0,0,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Romania,0,0,0,0,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Argentina,0,0,0,0,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Honduras,0,0,0,0,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Sweden,0,1,0,1,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,New Zealand,0,0,0,0,44,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Australia,0,0,0,0,44,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Spain,0,1,0,1,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Ivory Coast,0,0,0,0,21,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,France,0,0,0,0,21,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Zambia,0,0,0,0,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Canada,1,0,0,1,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Netherlands,0,0,0,0,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Great Britain,0,0,0,0,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,United States,0,0,1,1,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,South Africa,0,0,0,0,19,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,China,0,0,0,0,22,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2020,Japan,0,0,0,0,44,6,608," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Football,2016,Algeria,0,0,0,0,18,6,473," Rio de Janeiro, Brazil"
Football,2016,Mexico,0,0,0,0,18,6,473," Rio de Janeiro, Brazil"
Football,2016,France,0,0,0,0,17,6,473," Rio de Janeiro, Brazil"
Football,2016,Honduras,0,0,0,0,16,6,473," Rio de Janeiro, Brazil"
Football,2016,Portugal,0,0,0,0,17,6,473," Rio de Janeiro, Brazil"
Football,2016,Colombia,0,0,0,0,33,6,473," Rio de Janeiro, Brazil"
Football,2016,Nigeria,0,0,1,1,18,6,473," Rio de Janeiro, Brazil"
Football,2016,Sweden,0,1,0,1,33,6,473," Rio de Janeiro, Brazil"
Football,2016,Iraq,0,0,0,0,16,6,473," Rio de Janeiro, Brazil"
Football,2016,Brazil,1,0,0,1,35,6,473," Rio de Janeiro, Brazil"
Football,2016,Australia,0,0,0,0,17,6,473," Rio de Janeiro, Brazil"
Football,2016,Japan,0,0,0,0,17,6,473," Rio de Janeiro, Brazil"
Football,2016,Argentina,0,0,0,0,16,6,473," Rio de Janeiro, Brazil"
Football,2016,Fiji,0,0,0,0,16,6,473," Rio de Janeiro, Brazil"
Football,2016,South Africa,0,0,0,0,34,6,473," Rio de Janeiro, Brazil"
Football,2016,Germany,1,1,0,2,35,6,473," Rio de Janeiro, Brazil"
Football,2016,Zimbabwe,0,0,0,0,17,6,473," Rio de Janeiro, Brazil"
Football,2016,Canada,0,0,1,1,18,6,473," Rio de Janeiro, Brazil"
Football,2016,Denmark,0,0,0,0,17,6,473," Rio de Janeiro, Brazil"
Football,2016,New Zealand,0,0,0,0,16,6,473," Rio de Janeiro, Brazil"
Football,2016,United States,0,0,0,0,17,6,473," Rio de Janeiro, Brazil"
Football,2016,South Korea,0,0,0,0,17,6,473," Rio de Janeiro, Brazil"
Football,2016,China,0,0,0,0,15,6,473," Rio de Janeiro, Brazil"
Football,2012,United Arab Emirates,0,0,0,0,18,6,467," London, United Kingdom"
Football,2012,Morocco,0,0,0,0,16,6,467," London, United Kingdom"
Football,2012,France,0,0,0,0,17,6,467," London, United Kingdom"
Football,2012,Egypt,0,0,0,0,16,6,467," London, United Kingdom"
Football,2012,Switzerland,0,0,0,0,17,6,467," London, United Kingdom"
Football,2012,Uruguay,0,0,0,0,16,6,467," London, United Kingdom"
Football,2012,Spain,0,0,0,0,17,6,467," London, United Kingdom"
Football,2012,Belarus,0,0,0,0,16,6,467," London, United Kingdom"
Football,2012,Brazil,0,1,0,1,34,6,467," London, United Kingdom"
Football,2012,Great Britain,0,0,0,0,33,6,467," London, United Kingdom"
Football,2012,Sweden,0,0,0,0,16,6,467," London, United Kingdom"
Football,2012,Japan,0,1,0,1,35,6,467," London, United Kingdom"
Football,2012,Colombia,0,0,0,0,17,6,467," London, United Kingdom"
Football,2012,Mexico,1,0,0,1,16,6,467," London, United Kingdom"
Football,2012,Gabon,0,0,0,0,15,6,467," London, United Kingdom"
Football,2012,Senegal,0,0,0,0,17,6,467," London, United Kingdom"
Football,2012,South Korea,0,0,1,1,18,6,467," London, United Kingdom"
Football,2012,New Zealand,0,0,0,0,31,6,467," London, United Kingdom"
Football,2012,South Africa,0,0,0,0,16,6,467," London, United Kingdom"
Football,2012,Cameroon,0,0,0,0,17,6,467," London, United Kingdom"
Football,2012,Honduras,0,0,0,0,16,6,467," London, United Kingdom"
Football,2012,United States,1,0,0,1,17,6,467," London, United Kingdom"
Football,2012,Canada,0,0,1,1,18,6,467," London, United Kingdom"
Football,2012,North Korea,0,0,0,0,18,6,467," London, United Kingdom"
Football,2008,Italy,0,0,0,0,19,6,469," Beijing, China"
Football,2008,Argentina,1,0,0,1,33,6,469," Beijing, China"
Football,2008,Nigeria,0,1,0,1,31,6,469," Beijing, China"
Football,2008,United States,1,0,0,1,33,6,469," Beijing, China"
Football,2008,Brazil,0,1,1,2,35,6,469," Beijing, China"
Football,2008,Sweden,0,0,0,0,17,6,469," Beijing, China"
Football,2008,Honduras,0,0,0,0,19,6,469," Beijing, China"
Football,2008,Japan,0,0,0,0,34,6,469," Beijing, China"
Football,2008,Cote d'Ivoire,0,0,0,0,16,6,469," Beijing, China"
Football,2008,Germany,0,0,1,1,16,6,469," Beijing, China"
Football,2008,Netherlands,0,0,0,0,16,6,469," Beijing, China"
Football,2008,South Korea,0,0,0,0,16,6,469," Beijing, China"
Football,2008,Belgium,0,0,0,0,19,6,469," Beijing, China"
Football,2008,Cameroon,0,0,0,0,17,6,469," Beijing, China"
Football,2008,China,0,0,0,0,35,6,469," Beijing, China"
Football,2008,New Zealand,0,0,0,0,33,6,469," Beijing, China"
Football,2008,Australia,0,0,0,0,17,6,469," Beijing, China"
Football,2008,Canada,0,0,0,0,18,6,469," Beijing, China"
Football,2008,Norway,0,0,0,0,17,6,469," Beijing, China"
Football,2008,Serbia,0,0,0,0,15,6,469," Beijing, China"
Football,2008,North Korea,0,0,0,0,13,6,469," Beijing, China"
Football,2004,Greece,0,0,0,0,34,6,425," Athens, Greece"
Football,2004,Iraq,0,0,0,0,16,6,425," Athens, Greece"
Football,2004,Japan,0,0,0,0,33,6,425," Athens, Greece"
Football,2004,Mali,0,0,0,0,16,6,425," Athens, Greece"
Football,2004,Nigeria,0,0,0,0,16,6,425," Athens, Greece"
Football,2004,Australia,0,0,0,0,32,6,425," Athens, Greece"
Football,2004,Brazil,0,1,0,1,17,6,425," Athens, Greece"
Football,2004,Morocco,0,0,0,0,16,6,425," Athens, Greece"
Football,2004,Portugal,0,0,0,0,17,6,425," Athens, Greece"
Football,2004,Sweden,0,0,0,0,17,6,425," Athens, Greece"
Football,2004,Ghana,0,0,0,0,16,6,425," Athens, Greece"
Football,2004,Costa Rica,0,0,0,0,14,6,425," Athens, Greece"
Football,2004,Argentina,1,0,0,1,16,6,425," Athens, Greece"
Football,2004,Tunisia,0,0,0,0,16,6,425," Athens, Greece"
Football,2004,Germany,0,0,1,1,17,6,425," Athens, Greece"
Football,2004,China,0,0,0,0,15,6,425," Athens, Greece"
Football,2004,Paraguay,0,1,0,1,16,6,425," Athens, Greece"
Football,2004,Italy,0,0,1,1,17,6,425," Athens, Greece"
Football,2004,Serbia and Montenegro,0,0,0,0,17,6,425," Athens, Greece"
Football,2004,United States,1,0,0,1,17,6,425," Athens, Greece"
Football,2004,Mexico,0,0,0,0,32,6,425," Athens, Greece"
