Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,isHost
Table Tennis,2020,Croatia,0,0,0,0,3,15,263,0
Table Tennis,2020,Ukraine,0,0,0,0,3,15,263,0
Table Tennis,2020,Tunisia,0,0,0,0,2,15,263,0
Table Tennis,2020,Kazakhstan,0,0,0,0,2,15,263,0
Table Tennis,2020,Greece,0,0,0,0,1,15,263,0
Table Tennis,2020,Denmark,0,0,0,0,1,15,263,0
Table Tennis,2020,Cameroon,0,0,0,0,1,15,263,0
Table Tennis,2020,Japan,1,1,2,4,6,15,263,1
Table Tennis,2020,Canada,0,0,0,0,3,15,263,0
Table Tennis,2020,Czech Republic,0,0,0,0,3,15,263,0
Table Tennis,2020,Serbia,0,0,0,0,3,15,263,0
Table Tennis,2020,United States,0,0,0,0,6,15,263,0
Table Tennis,2020,Slovenia,0,0,0,0,3,15,263,0
Table Tennis,2020,Russia,0,0,0,0,3,15,263,0
Table Tennis,2020,Ecuador,0,0,0,0,1,15,263,0
Table Tennis,2020,Switzerland,0,0,0,0,1,15,263,0
Table Tennis,2020,Thailand,0,0,0,0,2,15,263,0
Table Tennis,2020,Vanuatu,0,0,0,0,1,15,263,0
Table Tennis,2020,Bulgaria,0,0,0,0,1,15,263,0
Table Tennis,2020,Chile,0,0,0,0,1,15,263,0
Table Tennis,2020,Italy,0,0,0,0,1,15,263,0
Table Tennis,2020,Monaco,0,0,0,0,1,15,263,0
Table Tennis,2020,Fiji,0,0,0,0,1,15,263,0
Table Tennis,2020,Syria,0,0,0,0,1,15,263,0
Table Tennis,2024,IR Iran,0,0,0,0,3,15,262,0
Table Tennis,2024,Singapore,0,0,0,0,3,15,262,0
Table Tennis,2024,Guyana,0,0,0,0,1,15,262,0
Table Tennis,2024,India,0,0,0,0,6,15,262,0
Table Tennis,2024,Argentina,0,0,0,0,1,15,262,0
Table Tennis,2024,Cuba,0,0,0,0,3,15,262,0
Table Tennis,2024,Romania,0,0,0,0,5,15,262,0
Table Tennis,2024,Germany,0,0,0,0,7,15,262,0
Table Tennis,2024,Vanuatu,0,0,0,0,1,15,262,0
Table Tennis,2024,Great Britain,0,0,0,0,2,15,262,0
Table Tennis,2024,Mexico,0,0,0,0,2,15,262,0
Table Tennis,2024,Congo,0,0,0,0,1,15,262,0
Table Tennis,2024,Puerto Rico,0,0,0,0,3,15,262,0
Table Tennis,2024,Monaco,0,0,0,0,1,15,262,0
Table Tennis,2024,Ukraine,0,0,0,0,3,15,262,0
Table Tennis,2024,Maldives,0,0,0,0,1,15,262,0
Table Tennis,2024,Sweden,0,2,0,2,6,15,262,0
Table Tennis,2024,Spain,0,0,0,0,2,15,262,0
Table Tennis,2024,Croatia,0,0,0,0,4,15,262,0
Table Tennis,2024,Austria,0,0,0,0,2,15,262,0
Table Tennis,2024,Jordan,0,0,0,0,1,15,262,0
Table Tennis,2024,Slovakia,0,0,0,0,1,15,262,0
Table Tennis,2024,Türkiye,0,0,0,0,1,15,262,0
Table Tennis,2024,Luxembourg,0,0,0,0,3,15,262,0
Table Tennis,2024,Republic of Moldova,0,0,0,0,1,15,262,0
Table Tennis,2024,Chinese Taipei,0,0,0,0,6,15,262,0
Table Tennis,2024,Denmark,0,0,0,0,3,15,262,0
Table Tennis,2024,France,0,0,2,2,6,15,262,1
Table Tennis,2024,Thailand,0,0,0,0,3,15,262,0
Table Tennis,2024,Fiji,0,0,0,0,1,15,262,0
Table Tennis,2024,China,5,1,0,6,6,15,262,0
Table Tennis,2024,Egypt,0,0,0,0,7,15,262,0
Table Tennis,2024,Belgium,0,0,0,0,2,15,262,0
Table Tennis,2024,Madagascar,0,0,0,0,1,15,262,0
Table Tennis,2024,Italy,0,0,0,0,2,15,262,0
Table Tennis,2024,United States,0,0,0,0,4,15,262,0
Table Tennis,2024,Japan,0,1,1,2,6,15,262,0
Table Tennis,2024,Kazakhstan,0,0,0,0,1,15,262,0
Table Tennis,2024,Chile,0,0,0,0,3,15,262,0
Table Tennis,2024,Korea,0,0,2,2,6,15,262,0
Table Tennis,2024,Portugal,0,0,0,0,5,15,262,0
Table Tennis,2024,Nigeria,0,0,0,0,4,15,262,0
Table Tennis,2024,Australia,0,0,0,0,6,15,262,0
Table Tennis,2024,Hungary,0,0,0,0,3,15,262,0
Table Tennis,2024,Cameroon,0,0,0,0,1,15,262,0
Table Tennis,2024,Poland,0,0,0,0,5,15,262,0
Table Tennis,2024,Serbia,0,0,0,0,1,15,262,0
Table Tennis,2024,Brazil,0,0,0,0,6,15,262,0
Table Tennis,2024,Canada,0,0,0,0,4,15,262,0
Table Tennis,2024,Greece,0,0,0,0,1,15,262,0
Table Tennis,2024,"Hong Kong, China",0,0,0,0,4,15,262,0
Table Tennis,2024,Senegal,0,0,0,0,1,15,262,0
Table Tennis,2024,Czechia,0,0,0,0,1,15,262,0
Table Tennis,2024,Algeria,0,0,0,0,2,15,262,0
Table Tennis,2024,Netherlands,0,0,0,0,1,15,262,0
Table Tennis,2024,Lebanon,0,0,0,0,1,15,262,0
Table Tennis,2024,Ecuador,0,0,0,0,1,15,262,0
Table Tennis,2024,DPR Korea,0,1,0,1,3,15,262,0
Table Tennis,2024,Slovenia,0,0,0,0,3,15,262,0
Table Tennis,2024,Nepal,0,0,0,0,1,15,262,0
Archery,2008,Morocco,0,0,0,0,1,12,194,0
Archery,2008,Egypt,0,0,0,0,2,12,194,0
Archery,2008,Russia,0,0,1,1,5,12,194,0
Archery,2008,Iran,0,0,0,0,2,12,194,0
Archery,2008,France,0,0,1,1,5,12,194,0
Archery,2008,Mexico,0,0,0,0,4,12,194,0
Archery,2008,India,0,0,0,0,4,12,194,0
Archery,2008,Kazakhstan,0,0,0,0,1,12,194,0
Archery,2008,Canada,0,0,0,0,4,12,194,0
Archery,2008,Ukraine,1,0,0,1,5,12,194,0
Archery,2008,Romania,0,0,0,0,1,12,194,0
Archery,2008,Venezuela,0,0,0,0,1,12,194,0
Archery,2008,Czech Republic,0,0,0,0,2,12,194,0
Archery,2008,Great Britain,0,0,0,0,6,12,194,0
Archery,2008,China,1,1,1,3,6,12,194,1
Archery,2008,Chinese Taipei,0,0,0,0,6,12,194,0
Archery,2008,Malaysia,0,0,0,0,3,12,194,0
Archery,2008,Denmark,0,0,0,0,2,12,194,0
Archery,2008,Bhutan,0,0,0,0,2,12,194,0
Archery,2008,Italy,0,1,0,1,6,12,194,0
Archery,2008,Switzerland,0,0,0,0,1,12,194,0
Archery,2008,Poland,0,0,0,0,6,12,194,0
Archery,2008,United States,0,0,0,0,5,12,194,0
Archery,2008,Turkey,0,0,0,0,2,12,194,0
Archery,2008,Georgia,0,0,0,0,2,12,194,0
Archery,2008,Australia,0,0,0,0,5,12,194,0
Archery,2008,Japan,0,0,0,0,5,12,194,0
Archery,2008,South Africa,0,0,0,0,1,12,194,0
Archery,2008,Finland,0,0,0,0,1,12,194,0
Archery,2008,Germany,0,0,0,0,2,12,194,0
Archery,2008,South Korea,2,2,1,5,6,12,194,0
Archery,2008,Philippines,0,0,0,0,1,12,194,0
Archery,2008,Tajikistan,0,0,0,0,1,12,194,0
Archery,2008,Belarus,0,0,0,0,2,12,194,0
Archery,2008,North Korea,0,0,0,0,2,12,194,0
Archery,2008,Mauritius,0,0,0,0,1,12,194,0
Archery,2008,Spain,0,0,0,0,1,12,194,0
Archery,2008,Cyprus,0,0,0,0,1,12,194,0
Archery,2008,Samoa,0,0,0,0,1,12,194,0
Archery,2008,Myanmar,0,0,0,0,1,12,194,0
Archery,2008,Bulgaria,0,0,0,0,1,12,194,0
Archery,2008,Sweden,0,0,0,0,1,12,194,0
Archery,2008,Portugal,0,0,0,0,1,12,194,0
Archery,2008,Greece,0,0,0,0,2,12,194,0
Archery,2008,Indonesia,0,0,0,0,2,12,194,0
Archery,2008,Colombia,0,0,0,0,3,12,194,0
Archery,2008,Qatar,0,0,0,0,1,12,194,0
Archery,2008,Brazil,0,0,0,0,1,12,194,0
Archery,2008,Cuba,0,0,0,0,1,12,194,0
Archery,1996,United States,2,0,0,2,6,12,218,1
Archery,1996,Italy,0,0,1,1,6,12,218,0
Archery,1996,Turkey,0,0,0,0,4,12,218,0
Archery,1996,Mexico,0,0,0,0,3,12,218,0
Archery,1996,Netherlands,0,0,0,0,2,12,218,0
Archery,1996,Sweden,0,1,0,1,6,12,218,0
Archery,1996,Russia,0,0,0,0,6,12,218,0
Archery,1996,Ukraine,0,0,1,1,6,12,218,0
Archery,1996,France,0,0,0,0,4,12,218,0
Archery,1996,South Africa,0,0,0,0,3,12,218,0
Archery,1996,Australia,0,0,0,0,5,12,218,0
Archery,1996,Chinese Taipei,0,0,0,0,6,12,218,0
Archery,1996,Indonesia,0,0,0,0,3,12,218,0
Archery,1996,India,0,0,0,0,3,12,218,0
Archery,1996,Poland,0,0,1,1,4,12,218,0
Archery,1996,Norway,0,0,0,0,2,12,218,0
Archery,1996,Great Britain,0,0,0,0,3,12,218,0
Archery,1996,Ireland,0,0,0,0,1,12,218,0
Archery,1996,China,0,1,0,1,6,12,218,0
Archery,1996,South Korea,2,1,1,4,6,12,218,0
Archery,1996,Mongolia,0,0,0,0,1,12,218,0
Archery,1996,Bhutan,0,0,0,0,2,12,218,0
Archery,1996,Hungary,0,0,0,0,2,12,218,0
Archery,1996,Estonia,0,0,0,0,1,12,218,0
Archery,1996,Japan,0,0,0,0,5,12,218,0
Archery,1996,Slovenia,0,0,0,0,3,12,218,0
Archery,1996,Georgia,0,0,0,0,1,12,218,0
Archery,1996,Kazakhstan,0,0,0,0,6,12,218,0
Archery,1996,New Zealand,0,0,0,0,1,12,218,0
Archery,1996,Finland,0,0,0,0,3,12,218,0
Archery,1996,Kenya,0,0,0,0,2,12,218,0
Archery,1996,Germany,0,1,0,1,3,12,218,0
Archery,1996,Bulgaria,0,0,0,0,1,12,218,0
Archery,1996,Moldova,0,0,0,0,2,12,218,0
Archery,1996,Portugal,0,0,0,0,1,12,218,0
Archery,1996,Puerto Rico,0,0,0,0,1,12,218,0
Archery,1996,Canada,0,0,0,0,3,12,218,0
Archery,1996,San Marino,0,0,0,0,1,12,218,0
Archery,1996,Spain,0,0,0,0,1,12,218,0
Archery,1996,Belgium,0,0,0,0,1,12,218,0
Archery,1996,Belarus,0,0,0,0,2,12,218,0
Archery,1976,Australia,0,0,0,0,4,6,64,0
Archery,1976,Canada,0,0,0,0,4,6,64,1
Archery,1976,Puerto Rico,0,0,0,0,2,6,64,0
Archery,1976,Sweden,0,0,0,0,4,6,64,0
Archery,1976,Belgium,0,0,0,0,2,6,64,0
Archery,1976,Italy,0,0,1,1,4,6,64,0
Archery,1976,Russia,0,1,1,2,3,6,64,0
Archery,1976,Ireland,0,0,0,0,1,6,64,0
Archery,1976,Great Britain,0,0,0,0,4,6,64,0
Archery,1976,Germany,0,0,0,0,3,6,64,0
Archery,1976,Mongolia,0,0,0,0,4,6,64,0
Archery,1976,Costa Rica,0,0,0,0,2,6,64,0
Archery,1976,North Korea,0,0,0,0,2,6,64,0
Archery,1976,Norway,0,0,0,0,1,6,64,0
Archery,1976,Denmark,0,0,0,0,1,6,64,0
Archery,1976,Thailand,0,0,0,0,3,6,64,0
Archery,1976,Finland,0,0,0,0,2,6,64,0
Archery,1976,France,0,0,0,0,2,6,64,0
Archery,1976,United States,2,0,0,2,4,6,64,0
Archery,1976,Japan,0,1,0,1,4,6,64,0
Archery,1976,Indonesia,0,0,0,0,2,6,64,0
Archery,1976,Poland,0,0,0,0,4,6,64,0
Archery,1976,Serbia,0,0,0,0,1,6,64,0
Archery,1976,Austria,0,0,0,0,1,6,64,0
Archery,1980,Malta,0,0,0,0,2,6,67,0
Archery,1980,Brazil,0,0,0,0,2,6,67,0
Archery,1980,Hungary,0,0,0,0,4,6,67,0
Archery,1980,Sweden,0,0,0,0,3,6,67,0
Archery,1980,Romania,0,0,0,0,4,6,67,0
Archery,1980,Great Britain,0,0,0,0,4,6,67,0
Archery,1980,Luxembourg,0,0,0,0,1,6,67,0
Archery,1980,Russia,1,2,0,3,4,6,67,0
Archery,1980,Italy,0,0,1,1,3,6,67,0
Archery,1980,Belgium,0,0,0,0,2,6,67,0
Archery,1980,Ireland,0,0,0,0,3,6,67,0
Archery,1980,Czech Republic,0,0,0,0,3,6,67,0
Archery,1980,Australia,0,0,0,0,3,6,67,0
Archery,1980,Switzerland,0,0,0,0,4,6,67,0
Archery,1980,Finland,1,0,1,2,4,6,67,0
Archery,1980,Bulgaria,0,0,0,0,2,6,67,0
Archery,1980,North Korea,0,0,0,0,3,6,67,0
Archery,1980,Serbia,0,0,0,0,1,6,67,0
Archery,1980,Zimbabwe,0,0,0,0,1,6,67,0
Archery,1980,Austria,0,0,0,0,1,6,67,0
Archery,1980,Costa Rica,0,0,0,0,2,6,67,0
Archery,1980,Mongolia,0,0,0,0,4,6,67,0
Archery,1980,Spain,0,0,0,0,2,6,67,0
Archery,1980,Netherlands,0,0,0,0,2,6,67,0
Archery,1980,Poland,0,0,0,0,3,6,67,0
Archery,1984,Malta,0,0,0,0,1,6,109,0
Archery,1984,Saudi Arabia,0,0,0,0,3,6,109,0
Archery,1984,Canada,0,0,0,0,3,6,109,0
Archery,1984,Thailand,0,0,0,0,2,6,109,0
Archery,1984,Sweden,0,0,0,0,5,6,109,0
Archery,1984,Turkey,0,0,0,0,2,6,109,0
Archery,1984,China,0,1,0,1,6,6,109,0
Archery,1984,Australia,0,0,0,0,2,6,109,0
Archery,1984,Luxembourg,0,0,0,0,3,6,109,0
Archery,1984,Mexico,0,0,0,0,2,6,109,0
Archery,1984,Switzerland,0,0,0,0,3,6,109,0
Archery,1984,Bhutan,0,0,0,0,6,6,109,0
Archery,1984,South Korea,1,0,1,2,6,6,109,0
Archery,1984,Monaco,0,0,0,0,1,6,109,0
Archery,1984,Germany,0,0,0,0,5,6,109,0
Archery,1984,Belgium,0,0,0,0,5,6,109,0
Archery,1984,Italy,0,0,0,0,3,6,109,0
Archery,1984,France,0,0,0,0,2,6,109,0
Archery,1984,Brazil,0,0,0,0,1,6,109,0
Archery,1984,Colombia,0,0,0,0,1,6,109,0
Archery,1984,United States,1,1,0,2,6,6,109,1
Archery,1984,New Zealand,0,0,0,0,3,6,109,0
Archery,1984,Hong Kong,0,0,0,0,6,6,109,0
Archery,1984,Great Britain,0,0,0,0,6,6,109,0
Archery,1984,Ireland,0,0,0,0,2,6,109,0
Archery,1984,Spain,0,0,0,0,4,6,109,0
Archery,1984,Japan,0,0,1,1,5,6,109,0
Archery,1984,Finland,0,0,0,0,5,6,109,0
Archery,1984,Chinese Taipei,0,0,0,0,2,6,109,0
Archery,1984,Indonesia,0,0,0,0,2,6,109,0
Archery,1984,Netherlands,0,0,0,0,2,6,109,0
Archery,1984,Puerto Rico,0,0,0,0,1,6,109,0
Archery,1984,Portugal,0,0,0,0,1,6,109,0
Archery,1984,Norway,0,0,0,0,1,6,109,0
Archery,1984,Austria,0,0,0,0,1,6,109,0
Archery,1988,Malta,0,0,0,0,1,12,257,0
Archery,1988,Saudi Arabia,0,0,0,0,2,12,257,0
Archery,1988,Mexico,0,0,0,0,4,12,257,0
Archery,1988,Sweden,0,0,0,0,6,12,257,0
Archery,1988,Russia,0,0,1,1,6,12,257,0
Archery,1988,Turkey,0,0,0,0,6,12,257,0
Archery,1988,Brazil,0,0,0,0,2,12,257,0
Archery,1988,Zimbabwe,0,0,0,0,4,12,257,0
Archery,1988,United States,1,1,1,3,6,12,257,0
Archery,1988,Germany,0,0,0,0,6,12,257,0
Archery,1988,France,0,0,0,0,6,12,257,0
Archery,1988,Argentina,0,0,0,0,2,12,257,0
Archery,1988,Jordan,0,0,0,0,1,12,257,0
Archery,1988,Australia,0,0,0,0,3,12,257,0
Archery,1988,Switzerland,0,0,0,0,2,12,257,0
Archery,1988,Canada,0,0,0,0,4,12,257,0
Archery,1988,Hong Kong,0,0,0,0,3,12,257,0
Archery,1988,Chinese Taipei,0,0,0,0,6,12,257,0
Archery,1988,Monaco,0,0,0,0,1,12,257,0
Archery,1988,Belgium,0,0,0,0,3,12,257,0
Archery,1988,Portugal,0,0,0,0,3,12,257,0
Archery,1988,Italy,0,0,0,0,3,12,257,0
Archery,1988,Bhutan,0,0,0,0,3,12,257,0
Archery,1988,Mongolia,0,0,0,0,3,12,257,0
Archery,1988,China,0,0,0,0,6,12,257,0
Archery,1988,Great Britain,0,0,1,1,6,12,257,0
Archery,1988,Finland,0,0,0,0,6,12,257,0
Archery,1988,Japan,0,0,0,0,6,12,257,0
Archery,1988,Ireland,0,0,0,0,3,12,257,0
Archery,1988,Indonesia,0,1,0,1,4,12,257,0
Archery,1988,Poland,0,0,0,0,3,12,257,0
Archery,1988,Spain,0,0,0,0,4,12,257,0
Archery,1988,Denmark,0,0,0,0,3,12,257,0
Archery,1988,South Korea,3,2,1,6,6,12,257,1
Archery,1988,India,0,0,0,0,3,12,257,0
Archery,1988,Philippines,0,0,0,0,2,12,257,0
Archery,1988,Puerto Rico,0,0,0,0,2,12,257,0
Archery,1988,Netherlands,0,0,0,0,3,12,257,0
Archery,1988,Luxembourg,0,0,0,0,1,12,257,0
Archery,1988,New Zealand,0,0,0,0,1,12,257,0
Archery,1988,Solomon Islands,0,0,0,0,1,12,257,0
Archery,2016,Colombia,0,0,0,0,4,12,200,0
Archery,2016,Spain,0,0,0,0,4,12,200,0
Archery,2016,Turkey,0,0,0,0,2,12,200,0
Archery,2016,Malaysia,0,0,0,0,3,12,200,0
Archery,2016,Kenya,0,0,0,0,1,12,200,0
Archery,2016,Slovakia,0,0,0,0,2,12,200,0
Archery,2016,Austria,0,0,0,0,1,12,200,0
Archery,2016,Mexico,0,0,0,0,4,12,200,0
Archery,2016,Sweden,0,0,0,0,1,12,200,0
Archery,2016,Italy,0,0,0,0,6,12,200,0
Archery,2016,Venezuela,0,0,0,0,2,12,200,0
Archery,2016,United States,0,1,1,2,4,12,200,0
Archery,2016,Dominican Republic,0,0,0,0,1,12,200,0
Archery,2016,Brazil,0,0,0,0,6,12,200,1
Archery,2016,China,0,0,0,0,6,12,200,0
Archery,2016,South Korea,4,0,1,5,6,12,200,0
Archery,2016,France,0,1,0,1,3,12,200,0
Archery,2016,India,0,0,0,0,4,12,200,0
Archery,2016,Russia,0,1,0,1,3,12,200,0
Archery,2016,Malawi,0,0,0,0,1,12,200,0
Archery,2016,Netherlands,0,0,0,0,3,12,200,0
Archery,2016,Canada,0,0,0,0,2,12,200,0
Archery,2016,Kazakhstan,0,0,0,0,2,12,200,0
Archery,2016,Indonesia,0,0,0,0,4,12,200,0
Archery,2016,Libya,0,0,0,0,1,12,200,0
Archery,2016,Egypt,0,0,0,0,2,12,200,0
Archery,2016,Fiji,0,0,0,0,1,12,200,0
Archery,2016,Georgia,0,0,0,0,3,12,200,0
Archery,2016,Germany,0,1,0,1,2,12,200,0
Archery,2016,Great Britain,0,0,0,0,2,12,200,0
Archery,2016,Japan,0,0,0,0,4,12,200,0
Archery,2016,Myanmar,0,0,0,0,1,12,200,0
Archery,2016,Australia,0,0,1,1,4,12,200,0
Archery,2016,Mongolia,0,0,0,0,1,12,200,0
Archery,2016,Tonga,0,0,0,0,2,12,200,0
Archery,2016,North Korea,0,0,0,0,1,12,200,0
Archery,2016,Chinese Taipei,0,0,1,1,6,12,200,0
Archery,2016,Bhutan,0,0,0,0,1,12,200,0
Archery,2016,Cote d'Ivoire,0,0,0,0,1,12,200,0
Archery,2016,Finland,0,0,0,0,2,12,200,0
Archery,2016,Poland,0,0,0,0,1,12,200,0
Archery,2016,Ukraine,0,0,0,0,4,12,200,0
Archery,2016,Moldova,0,0,0,0,1,12,200,0
Archery,2016,Nepal,0,0,0,0,1,12,200,0
Archery,2016,Iran,0,0,0,0,1,12,200,0
Archery,2016,Norway,0,0,0,0,1,12,200,0
Archery,2016,Estonia,0,0,0,0,1,12,200,0
Archery,2016,Belarus,0,0,0,0,1,12,200,0
Archery,2016,Greece,0,0,0,0,1,12,200,0
Archery,2016,Cuba,0,0,0,0,1,12,200,0
Archery,2016,Belgium,0,0,0,0,1,12,200,0
Archery,2016,Bangladesh,0,0,0,0,1,12,200,0
Archery,2016,Azerbaijan,0,0,0,0,1,12,200,0
Archery,2016,Chile,0,0,0,0,1,12,200,0
Archery,2016,Zimbabwe,0,0,0,0,1,12,200,0
Archery,2016,Thailand,0,0,0,0,1,12,200,0
Archery,2000,Turkey,0,0,0,0,6,12,206,0
Archery,2000,Ukraine,0,1,0,1,6,12,206,0
Archery,2000,Cuba,0,0,0,0,4,12,206,0
Archery,2000,Japan,0,0,0,0,5,12,206,0
Archery,2000,Finland,0,0,0,0,3,12,206,0
Archery,2000,Russia,0,0,0,0,4,12,206,0
Archery,2000,Italy,0,1,0,1,6,12,206,0
Archery,2000,South Africa,0,0,0,0,2,12,206,0
Archery,2000,Poland,0,0,0,0,5,12,206,0
Archery,2000,Mauritius,0,0,0,0,1,12,206,0
Archery,2000,Philippines,0,0,0,0,1,12,206,0
Archery,2000,Bhutan,0,0,0,0,2,12,206,0
Archery,2000,North Korea,0,0,0,0,1,12,206,0
Archery,2000,Indonesia,0,0,0,0,1,12,206,0
Archery,2000,France,0,0,0,0,5,12,206,0
Archery,2000,Georgia,0,0,0,0,3,12,206,0
Archery,2000,United States,0,1,1,2,6,12,206,0
Archery,2000,New Zealand,0,0,0,0,2,12,206,0
Archery,2000,Sweden,0,0,0,0,6,12,206,0
Archery,2000,Australia,1,0,0,1,6,12,206,1
Archery,2000,China,0,0,0,0,6,12,206,0
Archery,2000,Spain,0,0,0,0,1,12,206,0
Archery,2000,Norway,0,0,0,0,4,12,206,0
Archery,2000,Belgium,0,0,0,0,1,12,206,0
Archery,2000,South Korea,3,1,1,5,6,12,206,0
Archery,2000,Belarus,0,0,0,0,2,12,206,0
Archery,2000,Slovenia,0,0,0,0,1,12,206,0
Archery,2000,Vanuatu,0,0,0,0,1,12,206,0
Archery,2000,Kazakhstan,0,0,0,0,4,12,206,0
Archery,2000,Chinese Taipei,0,0,0,0,3,12,206,0
Archery,2000,Mexico,0,0,0,0,2,12,206,0
Archery,2000,Germany,0,0,1,1,4,12,206,0
Archery,2000,El Salvador,0,0,0,0,1,12,206,0
Archery,2000,Great Britain,0,0,0,0,3,12,206,0
Archery,2000,Portugal,0,0,0,0,1,12,206,0
Archery,2000,Denmark,0,0,0,0,1,12,206,0
Archery,2000,Greece,0,0,0,0,1,12,206,0
Archery,2000,Kenya,0,0,0,0,1,12,206,0
Archery,2000,Canada,0,0,0,0,1,12,206,0
Archery,2000,Egypt,0,0,0,0,1,12,206,0
Archery,2000,Uganda,0,0,0,0,1,12,206,0
Archery,2000,American Samoa,0,0,0,0,1,12,206,0
Archery,2000,Netherlands,0,0,1,1,3,12,206,0
Archery,2000,Chile,0,0,0,0,1,12,206,0
Archery,2000,Myanmar,0,0,0,0,1,12,206,0
Archery,2000,Central African Republic,0,0,0,0,1,12,206,0
Archery,1972,Japan,0,0,0,0,4,6,95,0
Archery,1972,Norway,0,0,0,0,4,6,95,0
Archery,1972,Philippines,0,0,0,0,3,6,95,0
Archery,1972,Indonesia,0,0,0,0,1,6,95,0
Archery,1972,Mexico,0,0,0,0,6,6,95,0
Archery,1972,Denmark,0,0,0,0,4,6,95,0
Archery,1972,Belgium,0,0,0,0,3,6,95,0
Archery,1972,Luxembourg,0,0,0,0,2,6,95,0
Archery,1972,United States,2,0,0,2,6,6,95,0
Archery,1972,Sweden,0,1,0,1,5,6,95,0
Archery,1972,Great Britain,0,0,0,0,6,6,95,0
Archery,1972,Germany,0,0,0,0,4,6,95,1
Archery,1972,France,0,0,0,0,5,6,95,0
Archery,1972,Mongolia,0,0,0,0,3,6,95,0
Archery,1972,Australia,0,0,0,0,3,6,95,0
Archery,1972,Canada,0,0,0,0,6,6,95,0
Archery,1972,Italy,0,0,0,0,3,6,95,0
Archery,1972,Russia,0,0,1,1,6,6,95,0
Archery,1972,Hungary,0,0,0,0,2,6,95,0
Archery,1972,Switzerland,0,0,0,0,4,6,95,0
Archery,1972,North Korea,0,0,0,0,3,6,95,0
Archery,1972,Finland,0,0,1,1,3,6,95,0
Archery,1972,Poland,0,1,0,1,4,6,95,0
Archery,1972,Spain,0,0,0,0,2,6,95,0
Archery,1972,New Zealand,0,0,0,0,1,6,95,0
Archery,1972,Chinese Taipei,0,0,0,0,1,6,95,0
Archery,1972,Puerto Rico,0,0,0,0,1,6,95,0
Archery,2012,Iraq,0,0,0,0,1,12,200,0
Archery,2012,Mexico,0,1,1,2,6,12,200,0
Archery,2012,Malaysia,0,0,0,0,4,12,200,0
Archery,2012,India,0,0,0,0,6,12,200,0
Archery,2012,Kazakhstan,0,0,0,0,2,12,200,0
Archery,2012,Australia,0,0,0,0,2,12,200,0
Archery,2012,Canada,0,0,0,0,2,12,200,0
Archery,2012,Mongolia,0,0,0,0,2,12,200,0
Archery,2012,Sweden,0,0,0,0,1,12,200,0
Archery,2012,Venezuela,0,0,0,0,2,12,200,0
Archery,2012,Philippines,0,0,0,0,2,12,200,0
Archery,2012,Chinese Taipei,0,0,0,0,6,12,200,0
Archery,2012,China,0,1,1,2,6,12,200,0
Archery,2012,South Korea,3,0,1,4,6,12,200,0
Archery,2012,Denmark,0,0,0,0,3,12,200,0
Archery,2012,Spain,0,0,0,0,2,12,200,0
Archery,2012,Iran,0,0,0,0,2,12,200,0
Archery,2012,Switzerland,0,0,0,0,2,12,200,0
Archery,2012,Poland,0,0,0,0,2,12,200,0
Archery,2012,Ukraine,0,0,0,0,6,12,200,0
Archery,2012,Egypt,0,0,0,0,2,12,200,0
Archery,2012,Fiji,0,0,0,0,1,12,200,0
Archery,2012,United States,0,1,0,1,6,12,200,0
Archery,2012,Georgia,0,0,0,0,1,12,200,0
Archery,2012,France,0,0,0,0,4,12,200,0
Archery,2012,Great Britain,0,0,0,0,6,12,200,0
Archery,2012,Italy,1,0,0,1,6,12,200,0
Archery,2012,Japan,0,1,1,2,6,12,200,0
Archery,2012,San Marino,0,0,0,0,1,12,200,0
Archery,2012,Luxembourg,0,0,0,0,1,12,200,0
Archery,2012,South Africa,0,0,0,0,1,12,200,0
Archery,2012,Bulgaria,0,0,0,0,1,12,200,0
Archery,2012,Cote d'Ivoire,0,0,0,0,1,12,200,0
Archery,2012,North Korea,0,0,0,0,1,12,200,0
Archery,2012,Hong Kong,0,0,0,0,1,12,200,0
Archery,2012,Turkey,0,0,0,0,1,12,200,0
Archery,2012,Germany,0,0,0,0,2,12,200,0
Archery,2012,Bangladesh,0,0,0,0,1,12,200,0
Archery,2012,Belarus,0,0,0,0,1,12,200,0
Archery,2012,Myanmar,0,0,0,0,1,12,200,0
Archery,2012,Norway,0,0,0,0,1,12,200,0
Archery,2012,Moldova,0,0,0,0,1,12,200,0
Archery,2012,Estonia,0,0,0,0,1,12,200,0
Archery,2012,Russia,0,0,0,0,3,12,200,0
Archery,2012,Colombia,0,0,0,0,2,12,200,0
Archery,2012,Greece,0,0,0,0,1,12,200,0
Archery,2012,Indonesia,0,0,0,0,1,12,200,0
Archery,2012,Cuba,0,0,0,0,1,12,200,0
Archery,2012,Slovenia,0,0,0,0,1,12,200,0
Archery,2012,Thailand,0,0,0,0,1,12,200,0
Archery,2012,Samoa,0,0,0,0,1,12,200,0
Archery,2012,Netherlands,0,0,0,0,1,12,200,0
Archery,2012,Chile,0,0,0,0,1,12,200,0
Archery,2012,Brazil,0,0,0,0,1,12,200,0
Archery,2012,Bhutan,0,0,0,0,1,12,200,0
Archery,1920,Belgium,8,4,2,14,14,30,86,1
Archery,1920,France,1,4,1,6,8,30,86,0
Archery,1920,Netherlands,1,0,0,1,8,30,86,0
Archery,1992,Mexico,0,0,0,0,4,12,247,0
